"State","Condition","Measure Name","State Average"
"DE","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","98"
"DE","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86"
"FL","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma","64"
"FL","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma","100"
"FL","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma","99"
"FL","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"FL","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"FL","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"FL","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"FL","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","51"
"FL","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","81"
"FL","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"FL","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"FL","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96"
"FL","Heart Failure","Heart Failure Patients Given Discharge Instructions","82"
"FL","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","98"
"FL","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","89"
"FL","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","90"
"FL","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93"
"FL","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"FL","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","97"
"FL","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"FL","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"FL","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","85"
"FL","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","85"
"FL","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","89"
"FL","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","97"
"FL","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","93"
"FL","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","94"
"FL","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","87"
"GA","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"GA","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"GA","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"GA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"GA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"GA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","89"
"GA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","88"
"GA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","28"
"GA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","75"
"GA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94"
"GA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"GA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","89"
"GA","Heart Failure","Heart Failure Patients Given Discharge Instructions","76"
"GA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","93"
"GA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"GA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","81"
"GA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","92"
"GA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"GA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","91"
"GA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"GA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"GA","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86"
"GA","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","84"
"GA","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","86"
"GA","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"GA","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","86"
"GA","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","93"
"GA","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86"
"GU","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"GU","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"GU","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"GU","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100"
"GU","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","86"
"GU","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","72"
"GU","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","82"
"GU","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","10"
"GU","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival",
"GU","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","32"
"GU","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","50"
"GU","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","59"
"GU","Heart Failure","Heart Failure Patients Given Discharge Instructions","29"
"GU","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","22"
"GU","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","33"
"GU","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","6"
"GU","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","75"
"GU","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"GU","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","11"
"GU","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","82"
"GU","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","89"
"GU","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery",
"GU","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","0"
"GU","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","0"
"GU","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","73"
"GU","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","14"
"GU","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","71"
"GU","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86"
"HI","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"HI","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"HI","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"HI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"HI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"HI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"HI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"HI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","80"
"HI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","65"
"HI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","98"
"HI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
