"State","Condition","Measure Name","State Average"
"TX","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"TX","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","73"
"TX","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","86"
"TX","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","67"
"TX","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","72"
"TX","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","72"
"UT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"UT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"UT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","82"
"UT","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","77"
"UT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","76"
"UT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","47"
"UT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","55"
"UT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","98"
"UT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"UT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","75"
"UT","Heart Failure","Heart Failure Patients Given Discharge Instructions","55"
"UT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","83"
"UT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"UT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","74"
"UT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"UT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"UT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","76"
"UT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"UT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"UT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","76"
"UT","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"UT","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"UT","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","83"
"UT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","74"
"VA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"VA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"VA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"VA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","91"
"VA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"VA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","37"
"VA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","64"
"VA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","91"
"VA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"VA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","89"
"VA","Heart Failure","Heart Failure Patients Given Discharge Instructions","70"
"VA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","88"
"VA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"VA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","77"
"VA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","80"
"VA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"VA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"VA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"VA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","81"
"VA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","86"
"VA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","75"
"VA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","80"
"VA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","76"
"VI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100"
"VI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","89"
"VI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","97"
"VI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","93"
"VI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","50"
"VI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","0"
"VI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","43"
"VI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100"
"VI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","75"
"VI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","64"
"VI","Heart Failure","Heart Failure Patients Given Discharge Instructions","34"
"VI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","50"
"VI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","42"
"VI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","40"
"VI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","60"
"VI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","87"
"VI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","50"
"VI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","55"
"VI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"VI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","60"
"VI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"VI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","12"
"VI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","12"
"VI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","89"
"VT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"VT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"VT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"VT","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","95"
"VT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"VT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","25"
"VT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","62"
"VT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"VT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"VT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","93"
"VT","Heart Failure","Heart Failure Patients Given Discharge Instructions","77"
"VT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","83"
"VT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","87"
"VT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","88"
"VT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","85"
"VT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","93"
"VT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"VT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"VT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","93"
"VT","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","96"
"VT","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","87"
"VT","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","88"
"VT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","84"
"WA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"WA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"WA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"WA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","92"
"WA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"WA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","26"
"WA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","66"
"WA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"WA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"WA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","89"
"WA","Heart Failure","Heart Failure Patients Given Discharge Instructions","56"
"WA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","80"
"WA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","68"
"WA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","72"
"WA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","79"
"WA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"WA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","83"
"WA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"WA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"WA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"WA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"WA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","77"
"WA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","80"
"WA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","80"
"WI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"WI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"WI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"WI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","93"
"WI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"WI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","22"
"WI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","71"
"WI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"WI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"WI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","87"
"WI","Heart Failure","Heart Failure Patients Given Discharge Instructions","74"
"WI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","79"
"WI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","82"
"WI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"WI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","88"
"WI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"WI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","83"
"WI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"WI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"WI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","88"
"WI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"WI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","82"
"WI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","85"
"WI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","84"
"WV","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"WV","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"WV","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","87"
"WV","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","85"
"WV","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","87"
"WV","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","44"
"WV","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","64"
"WV","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","87"
"WV","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"WV","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","84"
"WV","Heart Failure","Heart Failure Patients Given Discharge Instructions","71"
"WV","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","87"
"WV","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","73"
"WV","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","73"
"WV","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","81"
"WV","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"WV","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","84"
"WV","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"WV","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"WV","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","74"
"WV","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","84"
"WV","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"WV","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","78"
"WV","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","71"
"WY","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","95"
"WY","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","84"
"WY","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","82"
"WY","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","81"
"WY","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","88"
"WY","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","42"
"WY","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","77"
"WY","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","89"
"WY","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"WY","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","62"
"WY","Heart Failure","Heart Failure Patients Given Discharge Instructions","52"
"WY","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","77"
"WY","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","72"
"WY","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","78"
"WY","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","87"
"WY","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"WY","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","68"
"WY","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"WY","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"WY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","80"
"WY","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","89"
"WY","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","79"
"WY","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","82"
"WY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","81"
