,Provider ID,City,State,ZIP Code,County Name,Measure,Score,Compared to National
249,50709,VICTORVILLE,CA,92395,SAN BERNARDINO,Central Line Associated Blood Stream Infections (CLABSI),0.0,
250,50714,SANTA CRUZ,CA,95065,SANTA CRUZ,Central Line Associated Blood Stream Infections (CLABSI),,
251,50723,BALDWIN PARK,CA,91706,LOS ANGELES,Central Line Associated Blood Stream Infections (CLABSI),0.69,0.0
252,50724,BAKERSFIELD,CA,93308,KERN,Central Line Associated Blood Stream Infections (CLABSI),0.32,0.0
253,50726,MODESTO,CA,95355,STANISLAUS,Central Line Associated Blood Stream Infections (CLABSI),,
254,50727,LONG BEACH,CA,90804,LOS ANGELES,Central Line Associated Blood Stream Infections (CLABSI),0.0,
255,50736,MONTEREY PARK,CA,91754,LOS ANGELES,Central Line Associated Blood Stream Infections (CLABSI),,
256,50737,MONTEREY PARK,CA,91754,LOS ANGELES,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
257,50757,SAN DIEGO,CA,92120,SAN DIEGO,Central Line Associated Blood Stream Infections (CLABSI),0.34,0.0
258,10007,OPP,AL,36467,COVINGTON,Central Line Associated Blood Stream Infections (CLABSI),,
259,10008,LUVERNE,AL,36049,CRENSHAW,Central Line Associated Blood Stream Infections (CLABSI),,
260,10010,GUNTERSVILLE,AL,35976,MARSHALL,Central Line Associated Blood Stream Infections (CLABSI),,
261,10011,BIRMINGHAM,AL,35235,JEFFERSON,Central Line Associated Blood Stream Infections (CLABSI),0.8,0.0
262,10018,BIRMINGHAM,AL,35233,JEFFERSON,Central Line Associated Blood Stream Infections (CLABSI),,
263,10021,OZARK,AL,36360,DALE,Central Line Associated Blood Stream Infections (CLABSI),,
264,10024,MONTGOMERY,AL,36106,MONTGOMERY,Central Line Associated Blood Stream Infections (CLABSI),0.85,0.0
265,10027,ELBA,AL,36323,COFFEE,Central Line Associated Blood Stream Infections (CLABSI),,
266,10036,ANDALUSIA,AL,36420,COVINGTON,Central Line Associated Blood Stream Infections (CLABSI),,
267,10045,FAYETTE,AL,35555,FAYETTE,Central Line Associated Blood Stream Infections (CLABSI),,
268,10046,GADSDEN,AL,35901,ETOWAH,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
269,10052,DADEVILLE,AL,36853,TALLAPOOSA,Central Line Associated Blood Stream Infections (CLABSI),,
270,10056,BIRMINGHAM,AL,35205,JEFFERSON,Central Line Associated Blood Stream Infections (CLABSI),1.07,0.0
271,10066,FLORALA,AL,36442,COVINGTON,Central Line Associated Blood Stream Infections (CLABSI),,
272,270032,HAVRE,MT,59501,HILL,CLABSI Lower Confidence Limit,,
273,340016,SYLVA,NC,28779,JACKSON,CLABSI Predicted Cases,0.81,
274,520100,BELOIT,WI,53511,ROCK,CLABSI Lower Confidence Limit,,
275,500150,VANCOUVER,WA,98686,CLARK,CLABSI Observed Cases,0.0,1.0
276,330267,CORTLANDT MANOR,NY,10567,WESTCHESTER,CLABSI Central Line Days,1537.0,0.0
277,230254,ROCHESTER,MI,48307,OAKLAND,Central Line Associated Blood Stream Infections (CLABSI),0.57,0.0
278,270049,BILLINGS,MT,59107,YELLOWSTONE,CLABSI Observed Cases,2.0,0.0
279,100080,ATLANTIS,FL,33462,PALM BEACH,CLABSI Lower Confidence Limit,0.155,1.0
280,290003,LAS VEGAS,NV,89109,CLARK,CLABSI Observed Cases,19.0,1.0
281,390114,PITTSBURGH,PA,15213,ALLEGHENY,CLABSI Upper Confidence Limit,0.999,1.0
282,321302,TUCUMCARI,NM,88401,QUAY,CLABSI Upper Confidence Limit,,
283,420002,ROCK HILL,SC,29730,YORK,CLABSI Upper Confidence Limit,2.454,0.0
284,100252,OKEECHOBEE,FL,34972,OKEECHOBEE,CLABSI Central Line Days,1968.0,
285,10034,TALLASSEE,AL,36078,ELMORE,CLABSI Predicted Cases,0.073,
286,450697,SAN ANTONIO,TX,78224,BEXAR,CLABSI Upper Confidence Limit,1.671,0.0
287,110003,WAYCROSS,GA,31501,WARE,CLABSI Central Line Days,1320.0,0.0
288,460049,MURRAY,UT,84107,SALT LAKE,CLABSI Observed Cases,,
289,110044,AMERICUS,GA,31719,SUMTER,CLABSI Predicted Cases,0.359,
290,510007,HUNTINGTON,WV,25701,CABELL,CLABSI Upper Confidence Limit,1.445,0.0
291,450856,SAN ANTONIO,TX,78258,BEXAR,CLABSI Predicted Cases,,
292,260061,NEVADA,MO,64772,VERNON,CLABSI Upper Confidence Limit,,
293,490084,TAPPAHANNOCK,VA,22560,ESSEX,Central Line Associated Blood Stream Infections (CLABSI),,
294,230151,FARMINGTON HILLS,MI,48336,OAKLAND,CLABSI Lower Confidence Limit,0.003,1.0
295,391311,PECKVILLE,PA,18452,LACKAWANNA,Central Line Associated Blood Stream Infections (CLABSI),,
296,450395,LIVINGSTON,TX,77351,POLK,CLABSI Upper Confidence Limit,,
297,100168,BOCA RATON,FL,33486,PALM BEACH,CLABSI Central Line Days,5146.0,1.0
298,110125,DUBLIN,GA,31021,LAURENS,CLABSI Upper Confidence Limit,5.079,0.0
299,151319,PRINCETON,IN,47670,GIBSON,CLABSI Lower Confidence Limit,,
300,230017,KALAMAZOO,MI,49007,KALAMAZOO,CLABSI Predicted Cases,15.681,1.0
301,420037,SIMPSONVILLE,SC,29681,GREENVILLE,CLABSI Upper Confidence Limit,,
302,240002,DULUTH,MN,55805,SAINT LOUIS,CLABSI Predicted Cases,17.65,1.0
303,330238,DANSVILLE,NY,14437,LIVINGSTON,CLABSI Lower Confidence Limit,,
304,390174,PHILADELPHIA,PA,19107,PHILADELPHIA,CLABSI Central Line Days,26867.0,1.0
305,60020,PUEBLO,CO,81003,PUEBLO,CLABSI Predicted Cases,5.153,1.0
306,61311,SPRINGFIELD,CO,81073,BACA,CLABSI Lower Confidence Limit,,
307,520049,GREEN BAY,WI,54305,BROWN,CLABSI Observed Cases,0.0,
308,310012,RIDGEWOOD,NJ,7450,BERGEN,Central Line Associated Blood Stream Infections (CLABSI),0.51,0.0
309,171380,CHANUTE,KS,66720,NEOSHO,CLABSI Central Line Days,152.0,
310,360003,CINCINNATI,OH,45219,HAMILTON,CLABSI Central Line Days,14291.0,1.0
311,321300,T OR C,NM,87901,SIERRA,Central Line Associated Blood Stream Infections (CLABSI),,
312,450832,KATY,TX,77450,HARRIS,Central Line Associated Blood Stream Infections (CLABSI),0.0,
313,420048,CAMDEN,SC,29020,KERSHAW,CLABSI Lower Confidence Limit,0.825,0.0
314,390079,SAYRE,PA,18840,BRADFORD,CLABSI Observed Cases,5.0,0.0
315,110187,DAHLONEGA,GA,30533,LUMPKIN,CLABSI Central Line Days,106.0,
316,420062,CHERAW,SC,29520,CHESTERFIELD,Central Line Associated Blood Stream Infections (CLABSI),,
317,390211,SHARON,PA,16146,MERCER,CLABSI Observed Cases,0.0,
318,380089,TUALATIN,OR,97062,WASHINGTON,CLABSI Central Line Days,1008.0,
319,450389,ATHENS,TX,75751,HENDERSON,CLABSI Central Line Days,236.0,
320,450056,AUSTIN,TX,78705,TRAVIS,CLABSI Predicted Cases,10.803,0.0
321,110091,CONYERS,GA,30012,ROCKDALE,CLABSI Predicted Cases,4.185,0.0
322,70007,NEW LONDON,CT,6320,NEW LONDON,CLABSI Observed Cases,5.0,0.0
323,310024,RAHWAY,NJ,7065,UNION,CLABSI Central Line Days,2421.0,0.0
324,320016,SILVER CITY,NM,88061,GRANT,CLABSI Lower Confidence Limit,,
325,450154,DEL RIO,TX,78840,VAL VERDE,CLABSI Lower Confidence Limit,,
326,50262,LOS ANGELES,CA,90095,LOS ANGELES,CLABSI Observed Cases,57.0,1.0
327,140211,GENEVA,IL,60134,KANE,CLABSI Lower Confidence Limit,0.007,0.0
328,140054,BERWYN,IL,60402,COOK,CLABSI Lower Confidence Limit,0.058,0.0
329,380038,OREGON CITY,OR,97045,CLACKAMAS,CLABSI Upper Confidence Limit,,
330,450054,TEMPLE,TX,76508,BELL,Central Line Associated Blood Stream Infections (CLABSI),0.75,0.0
331,450324,DENISON,TX,75020,GRAYSON,CLABSI Predicted Cases,4.464,0.0
332,160005,CARROLL,IA,51401,CARROLL,Central Line Associated Blood Stream Infections (CLABSI),,
333,150051,BLOOMINGTON,IN,47403,MONROE,Central Line Associated Blood Stream Infections (CLABSI),0.0,
334,110135,HAWKINSVILLE,GA,31036,PULASKI,CLABSI Observed Cases,1.0,
335,10079,ATHENS,AL,35611,LIMESTONE,CLABSI Lower Confidence Limit,,
336,390045,WILLIAMSPORT,PA,17701,LYCOMING,CLABSI Lower Confidence Limit,,
337,321305,LOVINGTON,NM,88260,LEA,Central Line Associated Blood Stream Infections (CLABSI),,
338,330304,WHITE PLAINS,NY,10601,WESTCHESTER,CLABSI Central Line Days,2811.0,0.0
339,521315,BARRON,WI,54812,BARRON,CLABSI Upper Confidence Limit,,
340,231305,STANDISH,MI,48658,ARENAC,CLABSI Central Line Days,0.0,
341,20027,SITKA,AK,99835,SITKA,CLABSI Observed Cases,0.0,
342,140135,DECATUR,IL,62526,MACON,CLABSI Observed Cases,3.0,0.0
343,30103,PHOENIX,AZ,85054,MARICOPA,CLABSI Predicted Cases,9.606,1.0
344,160089,OTTUMWA,IA,52501,WAPELLO,CLABSI Predicted Cases,0.221,
345,70017,MERIDEN,CT,6450,NEW HAVEN,Central Line Associated Blood Stream Infections (CLABSI),1.16,0.0
346,310075,LONG BRANCH,NJ,7740,MONMOUTH,CLABSI Upper Confidence Limit,1.197,0.0
347,310015,MORRISTOWN,NJ,7962,MORRIS,CLABSI Predicted Cases,21.169,1.0
348,521327,WAUPUN,WI,53963,DODGE,CLABSI Observed Cases,0.0,
349,500026,EDMONDS,WA,98026,SNOHOMISH,CLABSI Central Line Days,1746.0,0.0
350,30011,TUCSON,AZ,85711,PIMA,CLABSI Central Line Days,7735.0,1.0
351,10149,MONTGOMERY,AL,36117,MONTGOMERY,CLABSI Upper Confidence Limit,1.272,0.0
352,450002,EL PASO,TX,79902,EL PASO,Central Line Associated Blood Stream Infections (CLABSI),0.56,0.0
353,180021,PINEVILLE,KY,40977,BELL,CLABSI Central Line Days,378.0,
354,30012,PRESCOTT,AZ,86301,YAVAPAI,CLABSI Predicted Cases,2.651,0.0
355,190267,COVINGTON,LA,70433,SAINT TAMMANY,CLABSI Predicted Cases,,
356,521312,DARLINGTON,WI,53530,LAFAYETTE,CLABSI Lower Confidence Limit,,
357,151331,CORYDON,IN,47112,HARRISON,CLABSI Lower Confidence Limit,,
358,450068,HOUSTON,TX,77030,HARRIS,CLABSI Central Line Days,32663.0,1.0
359,370099,CUSHING,OK,74023,PAYNE,CLABSI Predicted Cases,0.08,
360,451378,ALPINE,TX,79830,BREWSTER,CLABSI Lower Confidence Limit,,
361,50526,HUNTINGTON BEACH,CA,92647,ORANGE,Central Line Associated Blood Stream Infections (CLABSI),0.67,0.0
362,110186,COLUMBUS,GA,31901,MUSCOGEE,CLABSI Central Line Days,366.0,
363,50278,MISSION HILLS,CA,91346,LOS ANGELES,CLABSI Predicted Cases,9.56,0.0
364,30065,MESA,AZ,85202,MARICOPA,CLABSI Predicted Cases,22.995,1.0
365,330184,NEW ROCHELLE,NY,10802,WESTCHESTER,Central Line Associated Blood Stream Infections (CLABSI),0.49,0.0
366,170074,JUNCTION CITY,KS,66441,GEARY,Central Line Associated Blood Stream Infections (CLABSI),,
367,410010,PROVIDENCE,RI,2905,PROVIDENCE,CLABSI Central Line Days,3221.0,0.0
368,50329,CORONA,CA,92882,RIVERSIDE,CLABSI Predicted Cases,3.402,
369,340109,ELIZABETH CITY,NC,27909,PASQUOTANK,CLABSI Lower Confidence Limit,,
370,440003,GALLATIN,TN,37066,SUMNER,CLABSI Lower Confidence Limit,0.218,0.0
371,330086,MOUNT VERNON,NY,10550,WESTCHESTER,Central Line Associated Blood Stream Infections (CLABSI),,
372,390258,LANGHORNE,PA,19047,BUCKS,CLABSI Lower Confidence Limit,0.557,0.0
373,500044,SPOKANE,WA,99210,SPOKANE,CLABSI Predicted Cases,8.558,0.0
374,180018,MOREHEAD,KY,40351,ROWAN,CLABSI Observed Cases,0.0,
375,180011,LONDON,KY,40741,LAUREL,CLABSI Upper Confidence Limit,1.7,0.0
376,100287,WEST PALM BEACH,FL,33401,PALM BEACH,CLABSI Upper Confidence Limit,1.327,0.0
377,210016,TAKOMA PARK,MD,20912,MONTGOMERY,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
378,170183,WICHITA,KS,67226,SEDGWICK,CLABSI Observed Cases,,
379,390233,HANOVER,PA,17331,YORK,Central Line Associated Blood Stream Infections (CLABSI),0.0,
380,190079,LULING,LA,70070,SAINT CHARLES,CLABSI Observed Cases,0.0,
381,140240,MELROSE PARK,IL,60160,COOK,CLABSI Lower Confidence Limit,0.536,0.0
382,140026,STREATOR,IL,61364,LA SALLE,CLABSI Observed Cases,0.0,
383,340160,MURPHY,NC,28906,CHEROKEE,Central Line Associated Blood Stream Infections (CLABSI),,
384,140161,PONTIAC,IL,61764,LIVINGSTON,CLABSI Observed Cases,0.0,
385,360044,GREENVILLE,OH,45331,DARKE,CLABSI Upper Confidence Limit,,
386,520096,RACINE,WI,53405,RACINE,CLABSI Observed Cases,6.0,0.0
387,10008,LUVERNE,AL,36049,CRENSHAW,CLABSI Predicted Cases,,
388,10108,PRATTVILLE,AL,36067,AUTAUGA,CLABSI Observed Cases,0.0,
389,51306,WILLOWS,CA,95988,GLENN,CLABSI Observed Cases,,
390,380014,CORVALLIS,OR,97330,BENTON,Central Line Associated Blood Stream Infections (CLABSI),0.32,0.0
391,50295,BAKERSFIELD,CA,93301,KERN,CLABSI Central Line Days,3749.0,0.0
392,330231,JAMAICA,NY,11432,QUEENS,CLABSI Predicted Cases,4.469,0.0
393,190201,LAKE CHARLES,LA,70605,CALCASIEU,CLABSI Lower Confidence Limit,,
394,110036,SAVANNAH,GA,31403,CHATHAM,CLABSI Upper Confidence Limit,0.556,1.0
395,440192,SPARTA,TN,38583,WHITE,CLABSI Predicted Cases,0.067,
396,431338,GREGORY,SD,57533,GREGORY,CLABSI Lower Confidence Limit,,
397,100265,SAFETY HARBOR,FL,34695,PINELLAS,CLABSI Upper Confidence Limit,1.875,0.0
398,460003,SALT LAKE CITY,UT,84102,SALT LAKE,Central Line Associated Blood Stream Infections (CLABSI),0.79,0.0
399,220012,HYANNIS,MA,2601,BARNSTABLE,CLABSI Predicted Cases,4.642,0.0
400,510048,LOGAN,WV,25601,LOGAN,CLABSI Upper Confidence Limit,1.56,
401,341314,PLYMOUTH,NC,27962,WASHINGTON,CLABSI Observed Cases,,
402,30012,PRESCOTT,AZ,86301,YAVAPAI,CLABSI Observed Cases,3.0,0.0
403,400007,HUMACAO,PR,791,HUMACAO,CLABSI Observed Cases,6.0,-1.0
404,190026,ALEXANDRIA,LA,71301,RAPIDES,CLABSI Lower Confidence Limit,0.485,0.0
405,440048,MEMPHIS,TN,38120,SHELBY,CLABSI Central Line Days,19703.0,0.0
406,210049,BEL AIR,MD,21014,HARFORD,CLABSI Central Line Days,1971.0,0.0
407,400001,SAN JUAN,PR,907,SAN JUAN,CLABSI Observed Cases,4.0,0.0
408,70028,BRIDGEPORT,CT,6606,FAIRFIELD,CLABSI Upper Confidence Limit,0.64,1.0
409,360078,RAVENNA,OH,44266,PORTAGE,CLABSI Upper Confidence Limit,2.261,0.0
410,520004,LA CROSSE,WI,54601,LA CROSSE,CLABSI Lower Confidence Limit,,
411,370014,DURANT,OK,74702,BRYAN,CLABSI Observed Cases,1.0,
412,231335,MANISTEE,MI,49660,MANISTEE,CLABSI Predicted Cases,0.214,
413,110046,MONROE,GA,30655,WALTON,CLABSI Lower Confidence Limit,,
414,230118,BAD AXE,MI,48413,HURON,Central Line Associated Blood Stream Infections (CLABSI),,
415,340130,MONROE,NC,28110,UNION,CLABSI Upper Confidence Limit,1.757,
416,50746,SANTA ANA,CA,92705,ORANGE,Central Line Associated Blood Stream Infections (CLABSI),0.92,0.0
417,330049,RHINEBECK,NY,12572,DUTCHESS,CLABSI Observed Cases,0.0,
418,140206,CHICAGO,IL,60622,COOK,CLABSI Upper Confidence Limit,6.307,0.0
419,300001,CONCORD,NH,3301,MERRIMACK,CLABSI Lower Confidence Limit,0.009,0.0
420,520103,MENOMONEE FALLS,WI,53051,WAUKESHA,CLABSI Lower Confidence Limit,0.189,0.0
421,390093,CLARION,PA,16214,CLARION,Central Line Associated Blood Stream Infections (CLABSI),0.0,
422,440064,JASPER,TN,37347,MARION,CLABSI Predicted Cases,0.204,
423,490019,CULPEPER,VA,22701,CULPEPER,CLABSI Lower Confidence Limit,,
424,370022,ALTUS,OK,73523,JACKSON,CLABSI Upper Confidence Limit,,
425,390313,ASHLAND,PA,17921,SCHUYLKILL,CLABSI Predicted Cases,0.119,
426,230100,TAWAS CITY,MI,48764,IOSCO,Central Line Associated Blood Stream Infections (CLABSI),,
427,521300,EAGLE RIVER,WI,54521,VILAS,Central Line Associated Blood Stream Infections (CLABSI),,
428,420070,SUMTER,SC,29150,SUMTER,CLABSI Observed Cases,2.0,0.0
429,330219,BUFFALO,NY,14215,ERIE,CLABSI Upper Confidence Limit,0.698,1.0
430,170105,MCPHERSON,KS,67460,MCPHERSON,CLABSI Predicted Cases,0.212,
431,490007,NORFOLK,VA,23507,NORFOLK CITY,CLABSI Predicted Cases,35.358,1.0
432,490088,BEDFORD,VA,24523,Bedford City,CLABSI Lower Confidence Limit,,
433,460057,PARK CITY,UT,84060,SUMMIT,Central Line Associated Blood Stream Infections (CLABSI),,
434,230069,HOWELL,MI,48843,LIVINGSTON,Central Line Associated Blood Stream Infections (CLABSI),,
435,161329,MAQUOKETA,IA,52060,JACKSON,CLABSI Predicted Cases,,
436,370158,PURCELL,OK,73080,MCCLAIN,CLABSI Central Line Days,0.0,
437,230142,WAYNE,MI,48184,WAYNE,CLABSI Lower Confidence Limit,0.007,0.0
438,330264,NEWBURGH,NY,12550,ORANGE,CLABSI Central Line Days,2023.0,0.0
439,521327,WAUPUN,WI,53963,DODGE,CLABSI Upper Confidence Limit,,
440,170009,LEAVENWORTH,KS,66048,LEAVENWORTH,Central Line Associated Blood Stream Infections (CLABSI),,
441,670029,BELLAIRE,TX,77401,HARRIS,CLABSI Upper Confidence Limit,,
442,140002,ALTON,IL,62002,MADISON,CLABSI Observed Cases,0.0,
443,391313,COUDERSPORT,PA,16915,POTTER,CLABSI Predicted Cases,0.392,
444,450847,KATY,TX,77494,HARRIS,CLABSI Central Line Days,2196.0,
445,50090,SONOMA,CA,95476,SONOMA,CLABSI Observed Cases,1.0,
446,450046,CORPUS CHRISTI,TX,78404,NUECES,CLABSI Observed Cases,12.0,1.0
447,100168,BOCA RATON,FL,33486,PALM BEACH,CLABSI Lower Confidence Limit,0.063,1.0
448,440035,CLARKSVILLE,TN,37040,MONTGOMERY,CLABSI Observed Cases,6.0,0.0
449,500050,VANCOUVER,WA,98668,CLARK,Central Line Associated Blood Stream Infections (CLABSI),0.09,1.0
450,500077,SPOKANE,WA,99208,SPOKANE,CLABSI Observed Cases,4.0,0.0
451,340126,WILSON,NC,27893,WILSON,CLABSI Upper Confidence Limit,2.152,
452,500060,ARLINGTON,WA,98223,SNOHOMISH,CLABSI Observed Cases,0.0,
453,220135,FALMOUTH,MA,2540,BARNSTABLE,CLABSI Observed Cases,2.0,0.0
454,110007,ALBANY,GA,31703,DOUGHERTY,CLABSI Predicted Cases,24.145,0.0
455,501314,ILWACO,WA,98624,PACIFIC,CLABSI Predicted Cases,,
456,440168,SOMERVILLE,TN,38068,FAYETTE,CLABSI Predicted Cases,,
457,50528,LOS BANOS,CA,93635,MERCED,CLABSI Central Line Days,51.0,
458,520098,MADISON,WI,53792,DANE,Central Line Associated Blood Stream Infections (CLABSI),0.62,1.0
459,520078,MILWAUKEE,WI,53215,MILWAUKEE,CLABSI Upper Confidence Limit,1.299,0.0
460,10050,ONEONTA,AL,35121,BLOUNT,CLABSI Upper Confidence Limit,,
461,250020,EUPORA,MS,39744,WEBSTER,Central Line Associated Blood Stream Infections (CLABSI),,
462,390101,YORK,PA,17403,YORK,CLABSI Central Line Days,1137.0,0.0
463,330181,GLEN COVE,NY,11542,NASSAU,CLABSI Central Line Days,1543.0,
464,500151,GIG HARBOR,WA,98332,PIERCE,CLABSI Central Line Days,414.0,
465,451350,DIMMITT,TX,79027,CASTRO,CLABSI Observed Cases,,
466,210034,BALTIMORE,MD,21225,BALTIMORE CITY,CLABSI Upper Confidence Limit,3.213,
467,500008,SEATTLE,WA,98195,KING,CLABSI Central Line Days,10549.0,1.0
468,250048,JACKSON,MS,39216,HINDS,CLABSI Upper Confidence Limit,1.914,0.0
469,220086,BOSTON,MA,2215,SUFFOLK,CLABSI Predicted Cases,31.725,0.0
470,100150,KEY WEST,FL,33040,MONROE,Central Line Associated Blood Stream Infections (CLABSI),0.0,
471,10138,YORK,AL,36925,SUMTER,CLABSI Upper Confidence Limit,,
472,110184,DOUGLASVILLE,GA,30134,DOUGLAS,CLABSI Upper Confidence Limit,1.841,
473,670047,EL PASO,TX,79938,EL PASO,CLABSI Upper Confidence Limit,1.183,
474,290039,LAS VEGAS,NV,89128,CLARK,CLABSI Observed Cases,2.0,1.0
475,30068,SAFFORD,AZ,85546,GRAHAM,CLABSI Observed Cases,0.0,
476,320059,SHIPROCK,NM,87420,SAN JUAN,CLABSI Predicted Cases,0.087,
477,200033,BANGOR,ME,4401,PENOBSCOT,CLABSI Predicted Cases,13.215,0.0
478,310075,LONG BRANCH,NJ,7740,MONMOUTH,CLABSI Observed Cases,2.0,0.0
479,150163,CHARLESTOWN,IN,47111,CLARK,CLABSI Predicted Cases,0.059,
480,140234,PERU,IL,61354,LA SALLE,CLABSI Central Line Days,8.0,
481,370089,TAHLEQUAH,OK,74465,CHEROKEE,Central Line Associated Blood Stream Infections (CLABSI),0.0,
482,280061,SCOTTSBLUFF,NE,69361,SCOTTS BLUFF,Central Line Associated Blood Stream Infections (CLABSI),0.61,0.0
483,110161,ATLANTA,GA,30342,FULTON,CLABSI Observed Cases,15.0,0.0
484,231317,LAKEVIEW,MI,48850,LAKE,CLABSI Predicted Cases,,
485,220090,MILFORD,MA,1757,WORCESTER,CLABSI Observed Cases,0.0,
486,201302,BOOTHBAY HARBOR,ME,4538,LINCOLN,CLABSI Central Line Days,0.0,
487,171358,LINDSBORG,KS,67456,MCPHERSON,CLABSI Lower Confidence Limit,,
488,160029,IOWA CITY,IA,52245,JOHNSON,Central Line Associated Blood Stream Infections (CLABSI),0.0,
489,10008,LUVERNE,AL,36049,CRENSHAW,CLABSI Central Line Days,0.0,
490,500007,ANACORTES,WA,98221,SKAGIT,CLABSI Observed Cases,0.0,
491,270003,HELENA,MT,59601,LEWIS AND CLARK,CLABSI Upper Confidence Limit,5.332,0.0
492,150069,MADISON,IN,47250,JEFFERSON,CLABSI Observed Cases,0.0,
493,170001,EMPORIA,KS,66801,LYON,CLABSI Central Line Days,91.0,
494,390154,SAINT MARYS,PA,15857,ELK,CLABSI Central Line Days,149.0,
495,360032,SAINT MARYS,OH,45885,AUGLAIZE,CLABSI Lower Confidence Limit,,
496,180036,ASHLAND,KY,41101,GREENUP,CLABSI Upper Confidence Limit,1.732,0.0
497,490041,NEWPORT NEWS,VA,23602,NEWPORT NEWS CITY,CLABSI Upper Confidence Limit,2.286,
498,250077,WAYNESBORO,MS,39367,WAYNE,CLABSI Upper Confidence Limit,,
499,360012,WESTERVILLE,OH,43081,FRANKLIN,CLABSI Central Line Days,2023.0,
500,220033,BEVERLY,MA,1915,ESSEX,CLABSI Predicted Cases,1.683,
501,150176,CLARKSVILLE,IN,47129,CLARK,CLABSI Central Line Days,509.0,
502,450130,SAN ANTONIO,TX,78205,BEXAR,CLABSI Observed Cases,0.0,
503,290021,LAS VEGAS,NV,89106,CLARK,CLABSI Lower Confidence Limit,0.49,0.0
504,140101,MORRIS,IL,60450,GRUNDY,CLABSI Lower Confidence Limit,,
505,110109,SWAINSBORO,GA,30401,EMANUEL,CLABSI Central Line Days,7.0,
