"Provider Number","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Outpatients with low back pain who had an MRI without trying recommended treatments first such as physical therapy","Number of Patients 1","Footnote 1","Outpatients who had a follow-up mammogram or ultrasound within 45 days after a screening mammogram","Number of Patients 2","Footnote 2","Outpatient CT scans of the abdomen that were “combination” (double) scans","Number of Patients 3","Footnote 3","Outpatient CT scans of the chest that were “combination” (double) scans","Number of Patients 4","Footnote 4","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Number of Patients 5","Footnote 5","Outpatients with brain CT scans who got a sinus CT scan at the same time","Number of Patients 6","Footnote 6"
"020008","BARTLETT REGIONAL HOSPITAL","3260 HOSPITAL DR","","","JUNEAU","AK","99801","JUNEAU","9077968900","Not Available","Not Available","The number of cases/patients is too few to report","7.4","460","","4.0","201","","0.0","92","","3.8","52","","Not Available","Not Available","The number of cases/patients is too few to report"
"020012","FAIRBANKS MEMORIAL HOSPITAL","1650 COWLES STREET","","","FAIRBANKS","AK","99701","FAIRBANKS NORTH STAR","9074528181","44.0","134","","6.7","658","","6.8","588","","0.0","345","","4.5","288","","1.2","413",""
"020017","ALASKA REGIONAL HOSPITAL","2801 DEBARR ROAD","","","ANCHORAGE","AK","99508","ANCHORAGE","9072761131","Not Available","Not Available","The number of cases/patients is too few to report","8.2","281","","5.9","338","","0.9","223","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"020024","CENTRAL PENINSULA GENERAL HOSPITAL","250 HOSPITAL PLACE","","","SOLDOTNA","AK","99669","KENAI PENINSULA","9072624404","33.3","105","","11.4","581","","5.2","291","","0.0","214","","6.7","150","","Not Available","Not Available","The number of cases/patients is too few to report"
"020026","ALASKA NATIVE MEDICAL CENTER","4315 DIPLOMACY DR","","","ANCHORAGE","AK","99508","ANCHORAGE","9075632662","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"021306","PROVIDENCE KODIAK ISLAND MEDICAL CTR","1915 EAST REZANOF DRIVE","","","KODIAK","AK","99615","KODIAK ISLAND","9074869592","Not Available","Not Available","The number of cases/patients is too few to report","13.3","105","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","0.0","40",""
"021311"," KETCHIKAN MEDICAL CENTER","3100 TONGASS AVENUE","","","KETCHIKAN","AK","99901","KETCHIKAN GATEWAY","9072255171","53.2","47","","8.4","237","","5.0","139","","0.0","121","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"021313","SOUTH PENINSULA HOSPITAL","4300 BARTLETT ST","","","HOMER","AK","99603","KENAI PENINSULA","9072358101","Not Available","Not Available","The number of cases/patients is too few to report","7.0","200","","5.8","156","","0.0","88","","Not Available","Not Available","The number of cases/patients is too few to report","7.1","85",""
"030001","MARYVALE HOSPITAL","5102 WEST CAMPBELL AVENUE","","","PHOENIX","AZ","85031","MARICOPA","6238485000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","2.8","109","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"030002","BANNER GOOD SAMARITAN MEDICAL CENTER","1111 EAST MCDOWELL ROAD","","","PHOENIX","AZ","85006","MARICOPA","6022392000","Not Available","Not Available","The number of cases/patients is too few to report","13.7","313","","22.0","656","","0.0","380","","5.6","107","","4.5","404",""
"030006","TUCSON MEDICAL CENTER","5301 EAST GRANT ROAD","","","TUCSON","AZ","85712","PIMA","5203275461","Not Available","Not Available","The number of cases/patients is too few to report","8.5","668","","5.8","400","","13.5","74","","6.3","303","","2.6","503",""
"030007","VERDE VALLEY MEDICAL CENTER","269 SOUTH CANDY LANE","","","COTTONWOOD","AZ","86326","YAVAPAI","9286396000","36.8","87","","2.6","1172","","3.9","779","","0.0","302","","4.9","406","","3.2","739",""
"030010","CARONDELET ST  MARYS HOSPITAL","1601 WEST ST MARY'S ROAD","","","TUCSON","AZ","85745","PIMA","5208723000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","6.4","346","","3.9","76","","10.9","138","","3.8","469",""
"030011","CARONDELET ST JOSEPH'S HOSPITAL","350 NORTH WILMOT ROAD","","","TUCSON","AZ","85711","PIMA","5208733000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","5.3","417","","0.4","236","","6.3","364","","4.1","639",""
"030012","YAVAPAI REGIONAL MEDICAL CENTER","1003 WILLOW CREEK ROAD","","","PRESCOTT","AZ","86301","YAVAPAI","9284452700","39.7","58","","7.3","1444","","20.3","783","","19.7","503","","6.2","419","","1.8","1023",""
"030013","YUMA REGIONAL MEDICAL CENTER","2400 SOUTH AVENUE A","","","YUMA","AZ","85364","YUMA","9283367275","35.2","162","","9.4","3210","","55.0","1056","","1.9","535","","Not Available","Not Available","The number of cases/patients is too few to report","2.9","1695",""
"030014","JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL","250 EAST DUNLAP AVENUE","","","PHOENIX","AZ","85020","MARICOPA","6028706060","34.4","96","","13.5","465","","8.2","732","","2.9","421","","7.0","100","","8.0","677",""
"030016","CASA GRANDE REGIONAL MEDICAL CENTER","1800 EAST FLORENCE BOULEVARD","","","CASA GRANDE","AZ","85222","PINAL","5203816453","37.3","59","","12.7","978","","50.9","634","","18.5","351","","5.1","178","","2.9","627",""
"030022","MARICOPA MEDICAL CENTER","2601 EAST ROOSEVELT STREET","","","PHOENIX","AZ","85008","MARICOPA","6023445011","Not Available","Not Available","The number of cases/patients is too few to report","6.3","160","","13.9","230","","1.0","101","","0.0","88","","Not Available","Not Available","The number of cases/patients is too few to report"
"030023","FLAGSTAFF MEDICAL CENTER","1200 NORTH BEAVER STREET","","","FLAGSTAFF","AZ","86001","COCONINO","9287732009","31.7","101","","Not Available","Not Available","No cases met the criteria for this measure","3.5","314","","12.9","210","","3.8","208","","Not Available","Not Available","The number of cases/patients is too few to report"
"030024","ST JOSEPH'S HOSPITAL AND MEDICAL CENTER","350 WEST THOMAS ROAD","","","PHOENIX","AZ","85013","MARICOPA","6024063000","37.2","78","","16.5","297","","2.4","585","","0.4","498","","10.2","187","","1.5","985",""
"030030","PHOENIX BAPTIST HOSPITAL","2000 WEST BETHANY HOME ROAD","","","PHOENIX","AZ","85015","MARICOPA","6022490212","Not Available","Not Available","The number of cases/patients is too few to report","9.1","198","","2.8","178","","5.7","105","","5.2","116","","Not Available","Not Available","The number of cases/patients is too few to report"
"030033","PAYSON REGIONAL MEDICAL CENTER","807 SOUTH PONDEROSA DRIVE","","","PAYSON","AZ","85541","GILA","9284743222","43.2","81","","3.4","1073","","13.0","584","","5.2","383","","2.3","257","","2.7","547",""
"030036","CHANDLER REGIONAL MEDICAL CENTER","1955 WEST FRYE ROAD","","","CHANDLER","AZ","85224","MARICOPA","4809634561","Not Available","Not Available","The number of cases/patients is too few to report","22.2","559","","2.6","801","","0.7","673","","2.3","86","","3.7","1205",""
"030037","ST LUKES MEDICAL CENTER","1800 EAST VAN BUREN STREET","","","PHOENIX","AZ","85006","MARICOPA","6022518156","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","1.6","186","","1.8","56","","Not Available","Not Available","The number of cases/patients is too few to report","5.3","247",""
"030038","SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER","7400 EAST OSBORN ROAD","","","SCOTTSDALE","AZ","85251","MARICOPA","4808824000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","2.1","526","","0.0","133","","10.4","192","","2.5","960",""
"030043","SIERRA VISTA REGIONAL HEALTH CENTER INC","300 EL CAMINO REAL","","","SIERRA VISTA","AZ","85635","COCHISE","5204173001","28.8","59","","12.8","1081","","12.9","607","","10.2","889","","4.3","93","","2.5","595",""
"030055","KINGMAN REGIONAL MEDICAL CENTER","3269 STOCKTON HILL ROAD","","","KINGMAN","AZ","86409","MOHAVE","9287572101","38.5","96","","10.1","1461","","18.2","1057","","14.4","949","","5.0","341","","2.4","879",""
"030061","BANNER BOSWELL MEDICAL CENTER","10401 WEST THUNDERBIRD BOULEVARD","","","SUN CITY","AZ","85351","MARICOPA","6239777211","Not Available","Not Available","The number of cases/patients is too few to report","7.7","1253","","4.3","1010","","0.6","476","","3.4","59","","2.3","1024",""
"030062","SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER","2200 SHOW LOW LAKE ROAD","","","SHOW LOW","AZ","85901","NAVAJO","9285374375","32.9","79","","10.3","1039","","7.6","596","","6.2","305","","3.2","216","","3.1","683",""
"030064","UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE","1501 NORTH CAMPBELL AVENUE","","","TUCSON","AZ","85724","PIMA","5206940111","42.0","81","","Not Available","Not Available","No cases met the criteria for this measure","6.3","1573","","0.5","1682","","6.1","635","","5.5","713",""
"030065","BANNER DESERT MEDICAL CENTER","1400 SOUTH  DOBSON ROAD","","","MESA","AZ","85202","MARICOPA","4804123000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","3.3","450","","2.4","125","","4.0","50","","6.0","548",""
"030067","LA PAZ REGIONAL HOSPITAL","1200 WEST MOHAVE ROAD","","","PARKER","AZ","85344","LA PAZ","9286697300","Not Available","Not Available","The number of cases/patients is too few to report","6.0","335","","41.2","391","","30.6","206","","1.8","163","","3.8","421",""
"030068","MT GRAHAM REGIONAL MEDICAL CENTER","1600  SOUTH 20TH AVENUE","","","SAFFORD","AZ","85546","GRAHAM","9283484000","Not Available","Not Available","The number of cases/patients is too few to report","6.9","420","","20.5","440","","7.6","314","","4.3","94","","Not Available","Not Available","The number of cases/patients is too few to report"
"030069","HAVASU REGIONAL MEDICAL CENTER","101 CIVIC CENTER LANE","","","LAKE HAVASU CITY","AZ","86403","MOHAVE","9288558185","38.1","113","","3.2","1537","","22.7","944","","13.3","623","","3.6","580","","3.1","749",""
"030077","SAN CARLOS INDIAN HOSPITAL","223 CIBECUE CIRCLE ROAD","","","SAN CARLOS","AZ","85550","GILA","9284757347","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"030083","PARADISE VALLEY HOSPITAL","3929 EAST BELL ROAD","","","PHOENIX","AZ","85032","MARICOPA","6029235000","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","5.0","219","","5.3","76","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"030085","NORTHWEST MEDICAL CENTER","6200 NORTH LA CHOLLA BOULEVARD","","","TUCSON","AZ","85741","PIMA","5207429000","Not Available","Not Available","The number of cases/patients is too few to report","6.5","1111","","3.3","667","","4.1","197","","4.9","1051","","1.4","763",""
"030087","SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER","9003 EAST SHEA BOULEVARD","","","SCOTTSDALE","AZ","85260","MARICOPA","4803233000","Not Available","Not Available","The number of cases/patients is too few to report","9.8","645","","1.3","842","","0.6","331","","6.1","374","","3.3","980",""
"030088","BANNER BAYWOOD MEDICAL CENTER","6644 EAST BAYWOOD AVENUE","","","MESA","AZ","85206","MARICOPA","4803212000","Not Available","Not Available","The number of cases/patients is too few to report","16.8","992","","4.5","860","","3.2","526","","1.6","322","","1.8","1081",""
