"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Spending per Hospital Patient with Medicare","Footnote"
"140091","THE CARLE FOUNDATION HOSPITAL","611 WEST PARK STREET","","","URBANA","IL","61801","CHAMPAIGN","2173833311","Spending per Hospital Patient with Medicare","0.94",""
"140015","BLESSING HOSPITAL","BROADWAY AT 11TH STREET","","","QUINCY","IL","62301","ADAMS","2172235811","Spending per Hospital Patient with Medicare","0.96",""
"220101","NEWTON-WELLESLEY HOSPITAL","2014 WASHINGTON STREET","","","NEWTON","MA","02462","MIDDLESEX","6172436000","Spending per Hospital Patient with Medicare","1.01",""
"160064","MERCY MEDICAL CENTER-NORTH IOWA","1000 FOURTH STREET SW","","","MASON CITY","IA","50401","CERRO GORDO","6414287000","Spending per Hospital Patient with Medicare","0.91",""
"460010","INTERMOUNTAIN MEDICAL CENTER","5121 SOUTH COTTONWOOD STREET","","","MURRAY","UT","84107","SALT LAKE","8015077000","Spending per Hospital Patient with Medicare","0.97",""
"180103","BAPTIST HEALTH LEXINGTON","1740 NICHOLASVILLE ROAD","","","LEXINGTON","KY","40503","FAYETTE","8592606104","Spending per Hospital Patient with Medicare","1.03",""
"500030","PEACEHEALTH ST JOSEPH MEDICAL CENTER","2901 SQUALICUM PARKWAY","","","BELLINGHAM","WA","98225","WHATCOM","3607345400","Spending per Hospital Patient with Medicare","0.92",""
"060010","POUDRE VALLEY HOSPITAL","1024 S LEMAY AVE","","","FORT COLLINS","CO","80524","LARIMER","9704957000","Spending per Hospital Patient with Medicare","0.95",""
"230077","ST MARY'S OF MICHIGAN MEDICAL CENTER","800 S WASHINGTON AVENUE","","","SAGINAW","MI","48601","SAGINAW","9897768000","Spending per Hospital Patient with Medicare","1.00",""
"330104","NYACK HOSPITAL","160 NORTH MIDLAND AVENUE","","","NYACK","NY","10960","ROCKLAND","8453482000","Spending per Hospital Patient with Medicare","1.07",""
"390195","MAIN LINE HOSPITAL LANKENAU","100 LANCASTER AVE","","","WYNNEWOOD","PA","19096","MONTGOMERY","6106452000","Spending per Hospital Patient with Medicare","1.01",""
"220175","METROWEST MEDICAL CENTER","115 LINCOLN STREET","","","FRAMINGHAM","MA","01701","MIDDLESEX","5083831000","Spending per Hospital Patient with Medicare","1.03",""
"290003","SUNRISE HOSPITAL AND MEDICAL CENTER","3186 S MARYLAND PKWY","","","LAS VEGAS","NV","89109","CLARK","7027318000","Spending per Hospital Patient with Medicare","1.16",""
"370013","MERCY HEALTH CENTER, INC","4300 WEST MEMORIAL ROAD","","","OKLAHOMA CITY","OK","73120","OKLAHOMA","4057551515","Spending per Hospital Patient with Medicare","1.01",""
"330044","FAXTON-ST LUKE'S HEALTHCARE","1656 CHAMPLIN AVENUE","","","UTICA","NY","13503","ONEIDA","3157986000","Spending per Hospital Patient with Medicare","0.98",""
"520083","ST MARY'S HOSPITAL","700 SOUTH PARK ST","","","MADISON","WI","53715","DANE","6082516100","Spending per Hospital Patient with Medicare","0.95",""
"330401","ST CATHERINE OF SIENA HOSPITAL","50 ROUTE 25A","","","SMITHTOWN","NY","11787","SUFFOLK","6318623000","Spending per Hospital Patient with Medicare","1.05",""
"100001","SHANDS JACKSONVILLE MEDICAL CENTER","655 W 8TH ST","","","JACKSONVILLE","FL","32209","DUVAL","9042440411","Spending per Hospital Patient with Medicare","1.00",""
"100038","MEMORIAL REGIONAL HOSPITAL","3501 JOHNSON ST","","","HOLLYWOOD","FL","33021","BROWARD","9549872000","Spending per Hospital Patient with Medicare","1.05",""
"110143","WELLSTAR COBB HOSPITAL","3950 AUSTELL RD","","","AUSTELL","GA","30106","COBB","7707324000","Spending per Hospital Patient with Medicare","0.98",""
"500088","VALLEY MEDICAL CENTER","400 S 43RD ST","","","RENTON","WA","98055","KING","4252283450","Spending per Hospital Patient with Medicare","0.95",""
"330153","ELLIS HOSPITAL","1101 NOTT STREET","","","SCHENECTADY","NY","12308","SCHENECTADY","5182434196","Spending per Hospital Patient with Medicare","0.97",""
"500108","ST JOSEPH MEDICAL CENTER","1717 SOUTH J STREET","","","TACOMA","WA","98405","PIERCE","2536274101","Spending per Hospital Patient with Medicare","0.97",""
"140135","DECATUR MEMORIAL HOSPITAL","2300 NORTH EDWARD STREET","","","DECATUR","IL","62526","MACON","2178778121","Spending per Hospital Patient with Medicare","0.96",""
"160058","UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","","","IOWA CITY","IA","52242","JOHNSON","3193561616","Spending per Hospital Patient with Medicare","0.98",""
"390201","POCONO MEDICAL CENTER","206 EAST BROWN STREET","","","EAST STROUDSBURG","PA","18301","MONROE","5704763348","Spending per Hospital Patient with Medicare","1.03",""
"390256","MILTON S HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","","","HERSHEY","PA","17033","DAUPHIN","7175318521","Spending per Hospital Patient with Medicare","0.98",""
"360172","MERCY REGIONAL MEDICAL CENTER","3700 KOLBE ROAD","","","LORAIN","OH","44053","LORAIN","4409604000","Spending per Hospital Patient with Medicare","1.09",""
"280020","SAINT ELIZABETH REGIONAL MEDICAL CENTER","555 SOUTH 70TH ST","","","LINCOLN","NE","68510","LANCASTER","4022197700","Spending per Hospital Patient with Medicare","1.00",""
"260180","CHRISTIAN HOSPITAL NORTHEAST","11133 DUNN ROAD","","","SAINT LOUIS","MO","63136","SAINT LOUIS","3146535000","Spending per Hospital Patient with Medicare","1.00",""
"330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","75 NORTH COUNTRY ROAD","","","PORT JEFFERSON","NY","11777","SUFFOLK","6314731320","Spending per Hospital Patient with Medicare","0.99",""
"050262","RONALD REAGAN UCLA MEDICAL CENTER","757 WESTWOOD PLAZA","","","LOS ANGELES","CA","90095","LOS ANGELES","3108256301","Spending per Hospital Patient with Medicare","0.98",""
"410012","MIRIAM HOSPITAL","164 SUMMIT AVENUE","","","PROVIDENCE","RI","02906","PROVIDENCE","4017932500","Spending per Hospital Patient with Medicare","1.02",""
"100286","PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","6101 PINE RIDGE ROAD","","","NAPLES","FL","34119","COLLIER","2393484000","Spending per Hospital Patient with Medicare","1.00",""
"390263","LEHIGH VALLEY HOSPITAL - MUHLENBERG","2545 SCHOENERSVILLE ROAD","","","BETHLEHEM","PA","18017","LEHIGH","6104022273","Spending per Hospital Patient with Medicare","0.98",""
"230254","CRITTENTON HOSPITAL MEDICAL CENTER","1101 W UNIVERSITY DRIVE","","","ROCHESTER","MI","48307","OAKLAND","2486525000","Spending per Hospital Patient with Medicare","1.04",""
"390153","MAIN LINE HOSPITAL PAOLI","255 WEST LANCASTER AVENUE","","","PAOLI","PA","19301","CHESTER","6106481000","Spending per Hospital Patient with Medicare","1.06",""
"050353","PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","4101 TORRANCE BLVD","","","TORRANCE","CA","90503","LOS ANGELES","3105407676","Spending per Hospital Patient with Medicare","1.01",""
"070034","NORWALK HOSPITAL ASSOCIATION","24 STEVENS STREET","","","NORWALK","CT","06856","FAIRFIELD","2038522000","Spending per Hospital Patient with Medicare","0.99",""
"360003","UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC","234 GOODMAN STREET","","","CINCINNATI","OH","45219","HAMILTON","5135841000","Spending per Hospital Patient with Medicare","1.00",""
"250104","ANDERSON REGIONAL MEDICAL CTR","2124 14 ST","","","MERIDIAN","MS","39301","LAUDERDALE","6015536000","Spending per Hospital Patient with Medicare","1.00",""
"010040","GADSDEN REGIONAL MEDICAL CENTER","1007 GOODYEAR AVENUE","","","GADSDEN","AL","35903","ETOWAH","2564944000","Spending per Hospital Patient with Medicare","1.04",""
"030089","BANNER THUNDERBIRD MEDICAL CENTER","5555 WEST THUNDERBIRD ROAD","","","GLENDALE","AZ","85306","MARICOPA","6025885555","Spending per Hospital Patient with Medicare","0.99",""
"140114","SWEDISH COVENANT HOSPITAL","5145 N CALIFORNIA AVE","","","CHICAGO","IL","60625","COOK","7738788200","Spending per Hospital Patient with Medicare","1.04",""
"040022","NW ARKANSAS HOSPITALS, LLC","609 WEST MAPLE AVENUE","","","SPRINGDALE","AR","72764","WASHINGTON","4797515711","Spending per Hospital Patient with Medicare","0.99",""
"260177","LIBERTY HOSPITAL","2525 GLENN HENDREN DR","","","LIBERTY","MO","64069","CLAY","8167817200","Spending per Hospital Patient with Medicare","0.99",""
"180132","LAKE CUMBERLAND REGIONAL HOSPITAL","305 LANGDON STREET","","","SOMERSET","KY","42502","PULASKI","6066797441","Spending per Hospital Patient with Medicare","0.98",""
"140209","METHODIST MEDICAL CENTER OF ILLINOIS","221 N E GLEN OAK AVE","","","PEORIA","IL","61636","PEORIA","3096725522","Spending per Hospital Patient with Medicare","0.99",""
"520089","MERITER HSPTL","202 S PARK ST","","","MADISON","WI","53715","DANE","6084176000","Spending per Hospital Patient with Medicare","0.93",""
"050100","SHARP MEMORIAL HOSPITAL","7901 FROST ST","","","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Spending per Hospital Patient with Medicare","1.00",""
"450044","UT SOUTHWESTERN UNIVERSITY HOSPITAL","5909 HARRY HINES BLVD","","","DALLAS","TX","75390","DALLAS","2148793758","Spending per Hospital Patient with Medicare","1.03",""
"100093","BAPTIST HOSPITAL","1000 W MORENO ST","","","PENSACOLA","FL","32501","ESCAMBIA","8504344011","Spending per Hospital Patient with Medicare","1.02",""
"390079","ROBERT PACKER HOSPITAL","ONE GUTHRIE SQUARE","","","SAYRE","PA","18840","BRADFORD","5708886666","Spending per Hospital Patient with Medicare","0.91",""
"390151","CHAMBERSBURG HOSPITAL","112 NORTH SEVENTH STREET","","","CHAMBERSBURG","PA","17201","FRANKLIN","7172673000","Spending per Hospital Patient with Medicare","0.93",""
"440133","BAPTIST HOSPITAL","2000 CHURCH ST","","","NASHVILLE","TN","37236","DAVIDSON","6152845555","Spending per Hospital Patient with Medicare","1.01",""
"140233","SAINT ANTHONY MEDICAL CENTER","5666 EAST STATE STREET","","","ROCKFORD","IL","61108","WINNEBAGO","8152262000","Spending per Hospital Patient with Medicare","1.02",""
"370001","HILLCREST MEDICAL CENTER","1120 SOUTH UTICA AVENUE","","","TULSA","OK","74104","TULSA","9185791000","Spending per Hospital Patient with Medicare","0.97",""
"240053","PARK NICOLLET METHODIST HOSPITAL","6500 EXCELSIOR BLVD","","","SAINT LOUIS PARK","MN","55426","HENNEPIN","9529935000","Spending per Hospital Patient with Medicare","0.92",""
"050327","LOMA LINDA UNIVERSITY MEDICAL CENTER","11234 ANDERSON ST","","","LOMA LINDA","CA","92354","SAN BERNARDINO","9095584000","Spending per Hospital Patient with Medicare","0.96",""
"120001","THE QUEENS MEDICAL CENTER","1301 PUNCHBOWL ST","","","HONOLULU","HI","96813","HONOLULU","8085389011","Spending per Hospital Patient with Medicare","0.85",""
"100260","ST LUCIE MEDICAL CENTER","1800 SE TIFFANY AVE","","","PORT SAINT LUCIE","FL","34952","SAINT LUCIE","7723354000","Spending per Hospital Patient with Medicare","1.05",""
"360084","AULTMAN HOSPITAL","2600 SIXTH STREET SW","","","CANTON","OH","44710","STARK","3304529911","Spending per Hospital Patient with Medicare","1.02",""
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","1325 S CLIFF AVE  POST OFFICE BOX 5045","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053227814","Spending per Hospital Patient with Medicare","0.93",""
"040004","WASHINGTON REGIONAL MED CTR AT NORTH HILLS","3215 N NORTH HILLS BLVD","","","FAYETTEVILLE","AR","72703","WASHINGTON","4794635113","Spending per Hospital Patient with Medicare","1.00",""
"340004","HIGH POINT REGIONAL HOSPITAL","601 N ELM ST  PO BOX HP-5","","","HIGH POINT","NC","27261","GUILFORD","3368786000","Spending per Hospital Patient with Medicare","0.98",""
"450686","UNIVERSITY MEDICAL CENTER","602 INDIANA AVENUE","","","LUBBOCK","TX","79415","LUBBOCK","8067758200","Spending per Hospital Patient with Medicare","1.04",""
"310034","RIVERVIEW MEDICAL CENTER","ONE RIVERVIEW PLAZA","","","RED BANK","NJ","07701","MONMOUTH","7327412700","Spending per Hospital Patient with Medicare","1.06",""
"140065","ADVENTIST LA GRANGE MEMORIAL HOSPITAL","5101 S WILLOW SPRINGS RD","","","LA GRANGE","IL","60525","COOK","7083521200","Spending per Hospital Patient with Medicare","1.04",""
"330208","ST JOHN'S RIVERSIDE HOSPITAL","976 NORTH BROADWAY","","","YONKERS","NY","10701","WESTCHESTER","9149644444","Spending per Hospital Patient with Medicare","0.94",""
"490040","INOVA ALEXANDRIA HOSPITAL","4320 SEMINARY RD","","","ALEXANDRIA","VA","22304","ALEXANDRIA CITY","7035043167","Spending per Hospital Patient with Medicare","1.01",""
"010024","JACKSON HOSPITAL & CLINIC INC","1725 PINE STREET","","","MONTGOMERY","AL","36106","MONTGOMERY","3342938000","Spending per Hospital Patient with Medicare","1.02",""
"240036","ST CLOUD HOSPITAL","1406 6TH AVE NORTH","","","SAINT CLOUD","MN","56303","STEARNS","3202512700","Spending per Hospital Patient with Medicare","0.89",""
"230089","BEAUMONT HEALTH SYSTEM","468 CADIEUX RD","","","GROSSE POINTE","MI","48230","WAYNE","3133431000","Spending per Hospital Patient with Medicare","0.99",""
"510006","UNITED HOSPITAL CENTER","327 MEDICAL PARK DRIVE","","","BRIDGEPORT","WV","26330","HARRISON","6813421000","Spending per Hospital Patient with Medicare","0.94",""
"100167","PLANTATION GENERAL HOSPITAL","401 NW 42ND AVE","","","PLANTATION","FL","33317","BROWARD","9545875010","Spending per Hospital Patient with Medicare","1.06",""
"190146","EAST JEFFERSON GENERAL HOSPITAL","4200 HOUMA BLVD","","","METAIRIE","LA","70006","JEFFERSON","5044544000","Spending per Hospital Patient with Medicare","1.00",""
"150018","ELKHART GENERAL HOSPITAL","600 E BLVD","","","ELKHART","IN","46514","ELKHART","5742942621","Spending per Hospital Patient with Medicare","0.98",""
"360017","GRANT MEDICAL CENTER","111 SOUTH GRANT AVENUE","","","COLUMBUS","OH","43215","FRANKLIN","6145669978","Spending per Hospital Patient with Medicare","0.98",""
"220105","WINCHESTER HOSPITAL","41 HIGHLAND AVENUE","","","WINCHESTER","MA","01890","MIDDLESEX","7817299000","Spending per Hospital Patient with Medicare","1.02",""
"150017","LUTHERAN HOSPITAL OF INDIANA","7950 W JEFFERSON BLVD","","","FORT WAYNE","IN","46804","ALLEN","2604357001","Spending per Hospital Patient with Medicare","1.00",""
"450051","METHODIST DALLAS MEDICAL CENTER","1441 NORTH BECKLEY AVENUE","","","DALLAS","TX","75203","DALLAS","2149472879","Spending per Hospital Patient with Medicare","0.98",""
"370094","MIDWEST REGIONAL MEDICAL CENTER","2825 PARKLAWN DRIVE","","","MIDWEST CITY","OK","73110","OKLAHOMA","4056104411","Spending per Hospital Patient with Medicare","1.00",""
"030065","BANNER DESERT MEDICAL CENTER","1400 SOUTH  DOBSON ROAD","","","MESA","AZ","85202","MARICOPA","4804123000","Spending per Hospital Patient with Medicare","0.98",""
"490050","VIRGINIA HOSPITAL CENTER","1701 NORTH GEORGE MASON DRIVE","","","ARLINGTON","VA","22205","ARLINGTON","7035585000","Spending per Hospital Patient with Medicare","0.95",""
"500036","YAKIMA VALLEY MEMORIAL HOSPITAL","2811 TIETON DRIVE","","","YAKIMA","WA","98902","YAKIMA","5095758000","Spending per Hospital Patient with Medicare","0.90",""
"390203","DOYLESTOWN HOSPITAL","595 WEST STATE ST","","","DOYLESTOWN","PA","18901","BUCKS","2153452200","Spending per Hospital Patient with Medicare","1.00",""
"310029","OUR LADY OF LOURDES MEDICAL CENTER","1600 HADDON AVENUE","","","CAMDEN","NJ","08103","CAMDEN","8567573500","Spending per Hospital Patient with Medicare","1.03",""
"370037","ST ANTHONY HOSPITAL","1000 NORTH LEE AVENUE","","","OKLAHOMA CITY","OK","73101","OKLAHOMA","4052727000","Spending per Hospital Patient with Medicare","0.95",""
"440017","WELLMONT HOLSTON VALLEY MEDICAL CENTER","130 WEST RAVINE ROAD","","","KINGSPORT","TN","37662","SULLIVAN","4232244000","Spending per Hospital Patient with Medicare","1.00",""
"220126","NORWOOD HOSPITAL","800 WASHINGTON STREET","","","NORWOOD","MA","02062","NORFOLK","5087721000","Spending per Hospital Patient with Medicare","1.01",""
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","","","GOLDSBORO","NC","27534","WAYNE","9197361110","Spending per Hospital Patient with Medicare","0.98",""
"390001","GEISINGER - COMMUNITY MEDICAL CENTER","1822 MULBERRY STREET","","","SCRANTON","PA","18510","LACKAWANNA","5709698240","Spending per Hospital Patient with Medicare","1.10",""
"050043","ALTA BATES SUMMIT MEDICAL CENTER","350 HAWTHORNE AVENUE","","","OAKLAND","CA","94609","ALAMEDA","5106554000","Spending per Hospital Patient with Medicare","0.99",""
"190026","RAPIDES REGIONAL MEDICAL CENTER","211 4TH STREET","","","ALEXANDRIA","LA","71301","RAPIDES","3187693000","Spending per Hospital Patient with Medicare","1.03",""
"140084","VISTA MEDICAL CENTER EAST","1324 NORTH SHERIDAN ROAD","","","WAUKEGAN","IL","60085","LAKE","8473604000","Spending per Hospital Patient with Medicare","1.04",""
"110076","DEKALB MEDICAL CENTER","2701 N DECATUR ROAD","","","DECATUR","GA","30033","DEKALB","4045011000","Spending per Hospital Patient with Medicare","1.02",""
"310039","RARITAN BAY MEDICAL CENTER","530 NEW BRUNSWICK AVE","","","PERTH AMBOY","NJ","08861","MIDDLESEX","7324423700","Spending per Hospital Patient with Medicare","1.07",""
"450137","BAYLOR ALL SAINTS MEDICAL CENTER AT FW","1400 EIGHTH AVE","","","FORT WORTH","TX","76104","TARRANT","8179262544","Spending per Hospital Patient with Medicare","1.04",""
"050174","SANTA ROSA MEMORIAL HOSPITAL","1165 MONTGOMERY DR","","","SANTA ROSA","CA","95405","SONOMA","7075255300","Spending per Hospital Patient with Medicare","0.97",""
"100068","FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER","301 MEMORIAL MEDICAL PARKWAY","","","DAYTONA BEACH","FL","32117","VOLUSIA","3866766000","Spending per Hospital Patient with Medicare","1.03",""
"010090","PROVIDENCE HOSPITAL","6801 AIRPORT BOULEVARD","","","MOBILE","AL","36608","MOBILE","2516331000","Spending per Hospital Patient with Medicare","0.98",""
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","23625 W R HOLMAN HIGHWAY","","","MONTEREY","CA","93940","MONTEREY","8316245311","Spending per Hospital Patient with Medicare","0.96",""
"100067","ST ANTHONY'S HOSPITAL","1200 7TH AVENUE NORTH","","","SAINT PETERSBURG","FL","33705","PINELLAS","7278251100","Spending per Hospital Patient with Medicare","1.05",""
"010023","BAPTIST MEDICAL CENTER SOUTH","2105 EAST SOUTH BOULEVARD","","","MONTGOMERY","AL","36116","MONTGOMERY","3342882100","Spending per Hospital Patient with Medicare","1.04",""
"060034","SWEDISH MEDICAL CENTER","501 E HAMPDEN AVENUE","","","ENGLEWOOD","CO","80113","ARAPAHOE","3037885000","Spending per Hospital Patient with Medicare","1.01",""
"190160","GLENWOOD REGIONAL MEDICAL CENTER","503 MCMILLAN ROAD","","","WEST MONROE","LA","71291","OUACHITA","3183294600","Spending per Hospital Patient with Medicare","1.07",""
"360134","GOOD SAMARITAN HOSPITAL","375 DIXMYTH AVENUE","","","CINCINNATI","OH","45220","HAMILTON","5138622601","Spending per Hospital Patient with Medicare","0.98",""
"050242","DOMINICAN HOSPITAL","1555 SOQUEL DRIVE","","","SANTA CRUZ","CA","95065","SANTA CRUZ","8314627700","Spending per Hospital Patient with Medicare","0.99",""
