"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Rate","Sample","Footnote"
"030073","TUBA CITY REGIONAL HEALTH CARE CORPORATION","PO BOX 600","","","TUBA CITY","AZ","86045","COCONINO","9282832501","Immunization for influenza","31","132","Data submitted were based on a sample of cases/patients"
"030074","SELLS INDIAN HEALTH SERVICE HOSPITAL","PO BOX 548","","","SELLS","AZ","85634","PIMA","5203837200","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"030077","SAN CARLOS INDIAN HOSPITAL","223 CIBECUE CIRCLE ROAD","","","SAN CARLOS","AZ","85550","GILA","9284757347","Immunization for influenza","Not Available","Not Available","Data submitted were based on a sample of cases/patients., The number of cases/patients is too few to report"
"030078","PHOENIX INDIAN MEDICAL CENTER","4212 NORTH 16TH STREET","","","PHOENIX","AZ","85016","MARICOPA","6022631200","Immunization for influenza","87","153","Data submitted were based on a sample of cases/patients"
"030083","PARADISE VALLEY HOSPITAL","3929 EAST BELL ROAD","","","PHOENIX","AZ","85032","MARICOPA","6029235000","Immunization for influenza","99","254","Data submitted were based on a sample of cases/patients"
"030084","CHINLE COMPREHENSIVE HEALTH CARE FACILITY","US HWY 191 HOSPITAL ROAD","","","CHINLE","AZ","86503","APACHE","9286747001","Immunization for influenza","68","147","Data submitted were based on a sample of cases/patients"
"030085","NORTHWEST MEDICAL CENTER","6200 NORTH LA CHOLLA BOULEVARD","","","TUCSON","AZ","85741","PIMA","5207429000","Immunization for influenza","87","344","Data submitted were based on a sample of cases/patients"
"030087","SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER","9003 EAST SHEA BOULEVARD","","","SCOTTSDALE","AZ","85260","MARICOPA","4803233000","Immunization for influenza","71","251","Data submitted were based on a sample of cases/patients"
"030088","BANNER BAYWOOD MEDICAL CENTER","6644 EAST BAYWOOD AVENUE","","","MESA","AZ","85206","MARICOPA","4803212000","Immunization for influenza","97","286","Data submitted were based on a sample of cases/patients"
"030089","BANNER THUNDERBIRD MEDICAL CENTER","5555 WEST THUNDERBIRD ROAD","","","GLENDALE","AZ","85306","MARICOPA","6025885555","Immunization for influenza","93","256","Data submitted were based on a sample of cases/patients"
"030092","JOHN C LINCOLN DEER VALLEY HOSPITAL","19829 NORTH 27TH AVENUE","","","PHOENIX","AZ","85027","MARICOPA","6238795574","Immunization for influenza","97","314","Data submitted were based on a sample of cases/patients"
"030093","BANNER DEL E WEBB MEDICAL CENTER","14502 WEST MEEKER BOULEVARD","","","SUN CITY WEST","AZ","85375","MARICOPA","6232144000","Immunization for influenza","99","272","Data submitted were based on a sample of cases/patients"
"030094","ARROWHEAD HOSPITAL","18701 NORTH 67TH AVENUE","","","GLENDALE","AZ","85308","MARICOPA","6235611000","Immunization for influenza","94","267","Data submitted were based on a sample of cases/patients"
"030101","WESTERN ARIZONA REGIONAL MEDICAL CTR","2735 SILVER CREEK ROAD","","","BULLHEAD CITY","AZ","86442","MOHAVE","9287632273","Immunization for influenza","100","336","Data submitted were based on a sample of cases/patients"
"030103","MAYO CLINIC HOSPITAL","5777 EAST MAYO BOULEVARD","","","PHOENIX","AZ","85054","MARICOPA","4805156296","Immunization for influenza","93","349","Data submitted were based on a sample of cases/patients"
"030105","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","","","MESA","AZ","85206","MARICOPA","4808545050","Immunization for influenza","93","272","Data submitted were based on a sample of cases/patients"
"030107","ARIZONA SPINE AND JOINT HOSPITAL","4620 EAST BASELINE ROAD","","","MESA","AZ","85206","MARICOPA","4808324770","Immunization for influenza","100","212",""
"030108","THE SURGICAL HOSPITAL OF PHOENIX","6501 NORTH 19TH AVENUE","","","PHOENIX","AZ","85015","MARICOPA","6027956020","Immunization for influenza","82","157","Data submitted were based on a sample of cases/patients"
"030110","WEST VALLEY HOSPITAL","13677 WEST MCDOWELL ROAD","","","GOODYEAR","AZ","85395","MARICOPA","6238821500","Immunization for influenza","96","275","Data submitted were based on a sample of cases/patients"
"030111","UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM THE","2800 EAST AJO WAY","","","TUCSON","AZ","85713","PIMA","5202944471","Immunization for influenza","86","236","Data submitted were based on a sample of cases/patients"
"030112","ARIZONA ORTHOPEDIC SURGICAL HOSPITAL","2905 WEST WARNER ROAD","","","CHANDLER","AZ","85225","MARICOPA","4806039000","Immunization for influenza","100","162","Data submitted were based on a sample of cases/patients"
"030113","WHITERIVER PHS INDIAN HOSPITAL","200 WEST HOSPITAL DRIVE  (PO BOX 860)","","","WHITERIVER","AZ","85941","NAVAJO","9283384911","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"030114","ORO VALLEY HOSPITAL","1551 EAST TANGERINE ROAD","","","ORO VALLEY","AZ","85755","PIMA","5209013500","Immunization for influenza","94","258","Data submitted were based on a sample of cases/patients"
"030115","BANNER ESTRELLA MEDICAL CENTER","9201 WEST THOMAS ROAD","","","PHOENIX","AZ","85037","MARICOPA","6233274000","Immunization for influenza","92","235","Data submitted were based on a sample of cases/patients"
"030117","VALLEY VIEW MEDICAL CENTER","5330 SOUTH HIGHWAY 95","","","FORT MOHAVE","AZ","86426","MOHAVE","9287882273","Immunization for influenza","93","170","Data submitted were based on a sample of cases/patients"
"030118","YAVAPAI REGIONAL MEDICAL CENTER-EAST","7700 EAST FLORENTINE ROAD","","","PRESCOTT VALLEY","AZ","86314","YAVAPAI","9284428165","Immunization for influenza","89","185","Data submitted were based on a sample of cases/patients"
"030119","MERCY GILBERT MEDICAL CENTER","3555 SOUTH VAL VISTA DRIVE","","","GILBERT","AZ","85296","MARICOPA","4807288327","Immunization for influenza","99","249","Data submitted were based on a sample of cases/patients"
"030120","GILBERT HOSPITAL","5656 SOUTH POWER ROAD","","","GILBERT","AZ","85295","MARICOPA","4802795835","Immunization for influenza","95","153","Data submitted were based on a sample of cases/patients"
"030121","MOUNTAIN VISTA MEDICAL CENTER LP","1301 SOUTH CRISMON ROAD","","","MESA","AZ","85209","MARICOPA","4803586100","Immunization for influenza","97","360","Data submitted were based on a sample of cases/patients"
"030122","BANNER GATEWAY MEDICAL CENTER","1900 NORTH HIGLEY ROAD","","","GILBERT","AZ","85234","MARICOPA","4805432000","Immunization for influenza","91","227","Data submitted were based on a sample of cases/patients"
"030123","SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL","7400 EAST THOMPSON PEAK PARKWAY","","","SCOTTSDALE","AZ","85255","MARICOPA","4803247004","Immunization for influenza","70","247","Data submitted were based on a sample of cases/patients"
"030126","ARIZONA REGIONAL MEDICAL CENTER","515 NORTH MESA DRIVE","","","MESA","AZ","85201","MARICOPA","4808983333","Immunization for influenza","87","315","Data submitted were based on a sample of cases/patients"
"030130","BANNER IRONWOOD MEDICAL CENTER","37000 NORTH GANTZEL ROAD","","","SAN TAN VALLEY","AZ","85140","PINAL","4803944030","Immunization for influenza","91","116","Data submitted were based on a sample of cases/patients"
"030131","OASIS HOSPITAL","750 NORTH 40TH STREET","","","PHOENIX","AZ","85008","MARICOPA","6027977700","Immunization for influenza","77","162","Data submitted were based on a sample of cases/patients"
"030132","FLORENCE HOSPITAL AT ANTHEM LLC","4545 NORTH HUNT HIGHWAY","","","FLORENCE","AZ","85132","PINAL","5208683333","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","","","WICKENBURG","AZ","85390","MARICOPA","9286845421","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031301","BENSON HOSPITAL","450 SOUTH OCOTILLO STREET","","","BENSON","AZ","85602","COCHISE","5205862261","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031302","NORTHERN COCHISE COMMUNITY HOSPITAL","901 WEST REX ALLEN DRIVE","","","WILLCOX","AZ","85643","COCHISE","5203843541","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031303","SOUTHEAST ARIZONA MEDICAL CENTER","2174 WEST OAK AVENUE","","","DOUGLAS","AZ","85607","COCHISE","5203647931","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031304","PAGE HOSPITAL","501 NORTH NAVAJO DRIVE","","","PAGE","AZ","86040","COCONINO","6286452424","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031305","HOPI HEALTH CARE CENTER","HIGHWAY 264 MILEPOST 388","","","POLACCA","AZ","86042","NAVAJO","9287376000","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031309","SAGE MEMORIAL HOSPITAL","STATE ROUTE 264 SOUTH 191 PO BOX 457","","","GANADO","AZ","86505","APACHE","9287554559","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031311","LITTLE COLORADO MEDICAL CENTER","1501 NORTH WILLIAMSON AVENUE","","","WINSLOW","AZ","86047","NAVAJO","9282894691","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031312","COPPER QUEEN COMMUNITY HOSPITAL","101 COLE AVENUE","","","BISBEE","AZ","85603","COCHISE","5204325383","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031313","CARONDELET HOLY CROSS HOSPITAL","1171 WEST TARGET RANGE ROAD","","","NOGALES","AZ","85621","SANTA CRUZ","5202853000","Immunization for influenza","75","93","Data submitted were based on a sample of cases/patients"
"031314","COBRE VALLEY REGIONAL MEDICAL CENTER","5880 SOUTH HOSPITAL DRIVE","","","GLOBE","AZ","85501","GILA","9284253261","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"031315","WHITE MOUNTAIN REGIONAL MEDICAL CENTER","118 SOUTH MOUNTAIN AVENUE","","","SPRINGERVILLE","AZ","85938","APACHE","9283334368","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"033302","PHOENIX CHILDREN'S HOSPITAL","1919 EAST THOMAS ROAD","","","PHOENIX","AZ","85016","MARICOPA","6029330400","Immunization for influenza","Not Available","Not Available","Results are not available for this reporting period"
"040001","SILOAM SPRINGS REGIONAL HOSPITAL","603 NORTH PROGRESS AVENUE","","","SILOAM SPRINGS","AR","72761","BENTON","4795244141","Immunization for influenza","98","250","Data submitted were based on a sample of cases/patients"
"040002","JOHNSON REGIONAL MEDICAL CENTER","1100 EAST POPLAR STREET","","","CLARKSVILLE","AR","72830","JOHNSON","4797545454","Immunization for influenza","89","114","Data submitted were based on a sample of cases/patients"
"040004","WASHINGTON REGIONAL MED CTR AT NORTH HILLS","3215 N NORTH HILLS BLVD","","","FAYETTEVILLE","AR","72703","WASHINGTON","4794635113","Immunization for influenza","95","270","Data submitted were based on a sample of cases/patients"
"040007","ST VINCENT INFIRMARY MEDICAL CENTER","TWO ST VINCENT CIRCLE","","","LITTLE ROCK","AR","72205","PULASKI","5015523000","Immunization for influenza","87","277","Data submitted were based on a sample of cases/patients"
"040010","MERCY HOSPITAL NORTHWEST ARKANSAS","2710 RIFE MEDICAL LANE","","","ROGERS","AR","72758","BENTON","4793388000","Immunization for influenza","100","269","Data submitted were based on a sample of cases/patients"
"040011","CHAMBERS MEMORIAL HOSPITAL","719 DETROIT STREET","","","DANVILLE","AR","72833","YELL","4794952241","Immunization for influenza","79","150","Data submitted were based on a sample of cases/patients"
"040014","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE AVENUE","","","SEARCY","AR","72143","WHITE","5012783100","Immunization for influenza","96","291","Data submitted were based on a sample of cases/patients"
"040015","MENA REGIONAL HEALTH SYSTEM","311 NORTH MORROW STREET","","","MENA","AR","71953","POLK","4793946100","Immunization for influenza","94","147","Data submitted were based on a sample of cases/patients"
"040016","UAMS MEDICAL CENTER","4301 WEST MARKHAM STREET MAIL SLOT 612","","","LITTLE ROCK","AR","72205","PULASKI","5016865000","Immunization for influenza","56","301","Data submitted were based on a sample of cases/patients"
"040017","NORTH ARKANSAS REGIONAL MEDICAL CENTER","620 NORTH MAIN STREET","","","HARRISON","AR","72601","BOONE","8704144000","Immunization for influenza","80","227","Data submitted were based on a sample of cases/patients"
"040018","SUMMIT MEDICAL CENTER","EAST MAIN AND SOUTH 20TH STREET","","","VAN BUREN","AR","72956","CRAWFORD","4794714300","Immunization for influenza","99","160","Data submitted were based on a sample of cases/patients"
"040019","FORREST CITY MEDICAL CENTER","1601 NEWCASTLE ROAD","","","FORREST CITY","AR","72335","SAINT FRANCIS","8702610000","Immunization for influenza","89","131","Data submitted were based on a sample of cases/patients"
"040020","ST BERNARDS MEDICAL CENTER","225 E JACKSON","","","JONESBORO","AR","72401","CRAIGHEAD","8709724100","Immunization for influenza","92","275","Data submitted were based on a sample of cases/patients"
"040022","NW ARKANSAS HOSPITALS LLC","609 WEST MAPLE AVENUE","","","SPRINGDALE","AR","72764","WASHINGTON","4797515711","Immunization for influenza","98","379","Data submitted were based on a sample of cases/patients"
"040026","ST JOSEPHS MERCY HEALTH CENTER INC","300 WERNER STREET","","","HOT SPRINGS","AR","71903","GARLAND","5016221000","Immunization for influenza","88","281","Data submitted were based on a sample of cases/patients"
"040027","BAXTER REGIONAL MEDICAL CENTER","624 HOSPITAL DRIVE","","","MOUNTAIN HOME","AR","72653","BAXTER","8705081000","Immunization for influenza","96","305","Data submitted were based on a sample of cases/patients"
"040029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","","","CONWAY","AR","72034","FAULKNER","5013293831","Immunization for influenza","79","277","Data submitted were based on a sample of cases/patients"
"040036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","","","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Immunization for influenza","67","270","Data submitted were based on a sample of cases/patients"
"040039","ARKANSAS METHODIST MEDICAL CENTER","900 WEST KINGSHIGHWAY","","","PARAGOULD","AR","72450","GREENE","8702397000","Immunization for influenza","95","280","Data submitted were based on a sample of cases/patients"
"040041","ST MARYS REGIONAL MEDICAL CENTER","1808 WEST MAIN STREET","","","RUSSELLVILLE","AR","72801","POPE","4799682841","Immunization for influenza","99","235","Data submitted were based on a sample of cases/patients"
