"State","Condition","Measure Name","Measure Code","Score"
"ME","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","99"
"MI","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"MN","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"MO","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","96"
"MP","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","Not Available"
"MS","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","95"
"MT","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"NC","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"ND","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"NE","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"NH","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"NJ","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","99"
"NM","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","96"
"NV","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","99"
"NY","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"OH","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"OK","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","94"
"OR","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"PA","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"PR","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","Not Available"
"RI","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"SC","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"SD","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"TN","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","96"
"TX","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","95"
"UT","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"VA","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"VI","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","Not Available"
"VT","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","99"
"WA","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"WI","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"WV","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"WY","Heart Attack or Chest Pain","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"AK","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","100"
"AL","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","99"
"AR","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","99"
"AS","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","Not Available"
