"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'180115'","ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR","KY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'180116'","JACKSON PURCHASE MEDICAL CENTER","KY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'180143'","SAINT JOSEPH EAST","KY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'181310'","CARROLL COUNTY MEMORIAL HOSPITAL","KY","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'181315'","EPHRAIM MCDOWELL FORT LOGAN HOSPITAL","KY","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'181317'","CUMBERLAND COUNTY HOSPITAL","KY","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'181330'","RUSSELL COUNTY HOSPITAL","KY","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'190040'","SLIDELL MEMORIAL HOSPITAL","LA","SM_PART_CARD","Cardiac surgery registry","N"
"'190041'","CHRISTUS HEALTH SHREVEPORT - BOSSIER","LA","SM_PART_CARD","Cardiac surgery registry","N"
"'190081'","WEST CARROLL MEMORIAL HOSPITAL","LA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'190111'","WILLIS KNIGHTON MEDICAL CENTER","LA","SM_PART_CARD","Cardiac surgery registry","Y"
"'190146'","EAST JEFFERSON GENERAL HOSPITAL","LA","SM_PART_CARD","Cardiac surgery registry","N"
"'190151'","RICHARDSON MEDICAL CENTER","LA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'190204'","OCHSNER MEDICAL CENTER - NORTHSHORE, LLC","LA","SM_PART_CARD","Cardiac surgery registry","Y"
"'190250'","LOUISIANA  HEART HOSPITAL","LA","SM_PART_CARD","Cardiac surgery registry","Y"
"'190297'","DOCTORS HOSPITAL AT DEER CREEK LLC","LA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'191316'","POINTE COUPEE GENERAL HOSPITAL","LA","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'200008'","MERCY HOSPITAL","ME","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'200024'","CENTRAL MAINE MEDICAL CENTER","ME","SM_PART_CARD","Cardiac surgery registry","Y"
"'200040'","HENRIETTA D GOODALL HOSPITAL","ME","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'200052'","NORTHERN MAINE MEDICAL CENTER","ME","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'201304'","MOUNT DESERT ISLAND HOSPITAL","ME","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'201306'","RUMFORD  HOSPITAL","ME","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'201310'","BRIDGTON HOSPITAL","ME","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'201311'","DOWN EAST COMMUNITY HOSPITAL","ME","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'210013'","BON SECOURS HOSPITAL","MD","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'210015'","MEDSTAR FRANKLIN SQUARE MEDICAL CENTER","MD","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'210051'","DOCTORS'  COMMUNITY HOSPITAL","MD","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'220016'","BAYSTATE FRANKLIN MEDICAL CENTER","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'220033'","BEVERLY HOSPITAL CORPORATION","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'220067'","QUINCY MEDICAL CENTER","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'220077'","BAYSTATE MEDICAL CENTER","MA","SM_PART_CARD","Cardiac surgery registry","Y"
"'220080'","HOLY FAMILY HOSPITAL","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'220082'","SAINTS  MEDICAL CENTER INC","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'220083'","BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'220086'","BETH ISRAEL DEACONESS MEDICAL CENTER","MA","SM_PART_CARD","Cardiac surgery registry","Y"
"'221302'","FAIRVIEW HOSPITAL","MA","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'221303'","ATHOL MEMORIAL HOSPITAL","MA","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'223302'","BOSTON CHILDREN'S HOSPITAL","MA","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'230003'","SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230031'","ST JOSEPH MERCY PORT HURON","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230041'","MCLAREN BAY REGION","MI","SM_PART_CARD","Cardiac surgery registry","Y"
"'230047'","HENRY FORD MACOMB HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Y"
"'230055'","DICKINSON COUNTY MEMORIAL HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230066'","MERCY HEALTH PARTNERS, HACKLEY CAMPUS","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230071'","STRAITH HOSPITAL FOR SPECIAL SURGERY","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230072'","HOLLAND COMMUNITY HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230075'","BRONSON BATTLE CREEK HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230085'","SOUTH HAVEN COMMUNITY HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230105'","MCLAREN - NORTHERN MICHIGAN","MI","SM_PART_CARD","Cardiac surgery registry","Y"
"'230151'","BOTSFORD HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230207'","MCLAREN OAKLAND","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230208'","CARSON CITY HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'230277'","HURON VALLEY-SINAI HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'231300'","PAUL OLIVER MEMORIAL HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'231303'","SCHOOLCRAFT MEMORIAL HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'231304'","HELEN NEWBERRY JOY HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'231312'","SHERIDAN COMMUNITY HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'231319'","ASPIRUS KEWEENAW HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'231333'","ASPIRUS GRAND VIEW HOSPITAL","MI","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'240018'","MAYO CLINIC HEALTH SYSTEM IN RED WING","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240043'","MAYO CLINIC HEALTH SYSTEM - ALBERT LEA","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240044'","WINONA HEALTH SERVICES","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240059'","REGINA MEDICAL CENTER","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240084'","ESSENTIA HEALTH VIRGINIA","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240100'","SANFORD BEMIDJI MEDICAL CENTER","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240132'","UNITY HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'240210'","HEALTHEAST ST JOHN'S HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'241312'","COOK HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'241323'","MADELIA COMMUNITY HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'241325'","CHIPPEWA COUNTY HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'241341'","APPLETON MUNICIPAL HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'241344'","LIFECARE MEDICAL CENTER","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'241351'","REDWOOD AREA HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'241354'","TRI COUNTY HOSPITAL","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'241355'","GLENCOE REGIONAL HEALTH SERVICES","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'241371'","SANFORD LUVERNE MEDICAL CENTER","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'241378'","NEW ULM MEDICAL CENTER","MN","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'241381'","SANFORD MEDICAL CENTER THIEF RIVER FALLS","MN","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'250002'","TISHOMINGO HEALTH SERVICES INC","MS","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'250031'","RIVER REGION HEALTH SYSTEM","MS","SM_PART_CARD","Cardiac surgery registry","N"
"'250057'","KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN","MS","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'250077'","WAYNE GENERAL HOSPITAL","MS","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'250099'","GREENWOOD LEFLORE HOSPITAL","MS","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'251306'","PERRY COUNTY GENERAL HOSP","MS","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'251311'","PATIENT'S CHOICE MEDICAL CENTER OF HUMPHREYS","MS","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'251312'","TYLER HOLMES MEMORIAL HOSPITAL CAH","MS","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'251331'","CALHOUN HEALTH SERVICES","MS","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'251335'","JOHN C STENNIS MEMORIAL HOSPITAL","MS","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'260009'","BOTHWELL REGIONAL HEALTH CENTER","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260017'","PHELPS COUNTY REGIONAL MEDICAL CENTER","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260023'","MERCY HOSPITAL JEFFERSON","MO","SM_PART_CARD","Cardiac surgery registry","Y"
"'260057'","CAMERON REGIONAL MEDICAL CENTER","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260062'","ST LUKES NORTHLAND HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260070'","PEMISCOT MEMORIAL HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260096'","NORTH KANSAS CITY HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Y"
"'260137'","FREEMAN HEALTH SYSTEM - FREEMAN WEST","MO","SM_PART_CARD","Cardiac surgery registry","Y"
"'260162'","BARNES-JEWISH WEST COUNTY HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260190'","LEE'S SUMMIT MEDICAL CENTER","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260216'","SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'260228'","MERCY MCCUNE BROOKS HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'261308'","WASHINGTON COUNTY MEMORIAL HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'261311'","PERRY COUNTY MEMORIAL HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'261314'","HERMANN AREA DISTRICT HOSPITAL","MO","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'261316'","MERCY HOSPITAL AURORA","MO","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'261337'","MISSOURI BAPTIST HOSPITAL SULLIVAN","MO","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'270014'","ST PATRICK HOSPITAL","MT","SM_PART_CARD","Cardiac surgery registry","Y"
"'270032'","NORTHERN MONTANA HOSPITAL","MT","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'270049'","ST VINCENT HEALTHCARE","MT","SM_PART_CARD","Cardiac surgery registry","Y"
"'271303'","GRANITE COUNTY MEDICAL CENTER","MT","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'271334'","LIBERTY MEDICAL CENTER","MT","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'271336'","NORTH VALLEY HOSPITAL","MT","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'280009'","GOOD SAMARITAN HOSPITAL","NE","SM_PART_CARD","Cardiac surgery registry","Y"
"'280061'","REGIONAL WEST MEDICAL CENTER","NE","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'280132'","BELLEVUE MEDICAL CENTER","NE","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'281312'","GENOA COMMUNITY HOSPITAL","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281329'","AVERA ST ANTHONY'S HOSPITAL","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281330'","WARREN MEMORIAL HOSPITAL","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281339'","MEMORIAL HEALTH CARE SYSTEMS","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281346'","ALEGENT HEALTH PLAINVIEW HOSPITAL","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281358'","GORDON MEMORIAL HOSPITAL DISTRICT","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281360'","BOX BUTTE GENERAL HOSPITAL","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'281364'","BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","NE","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'290007'","UMC OF SOUTHERN NEVADA","NV","SM_PART_CARD","Cardiac surgery registry","Y"
"'290039'","MOUNTAINVIEW HOSPITAL","NV","SM_PART_CARD","Cardiac surgery registry","Y"
"'291300'","MOUNT GRANT GENERAL HOSPITAL","NV","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'291303'","BATTLE MOUNTAIN GENERAL HOSPITAL","NV","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'300012'","ELLIOT HOSPITAL","NH","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'300014'","FRISBIE MEMORIAL HOSPITAL","NH","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'300018'","WENTWORTH-DOUGLASS HOSPITAL","NH","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'301307'","MEMORIAL HOSPITAL, THE","NH","SM_PART_CARD","Cardiac surgery registry","Not Available"
"'310015'","MORRISTOWN MEMORIAL HOSPITAL","NJ","SM_PART_CARD","Cardiac surgery registry","Y"
"'310022'","VIRTUA WEST JERSEY HOSPITALS BERLIN","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310025'","CAREPOINT HEALTH - BAYONNE HOSPITAL CENTER","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310047'","SHORE MEDICAL CENTER","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310048'","SOMERSET MEDICAL CENTER","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310060'","ST LUKE'S WARREN HOSPITAL","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310075'","MONMOUTH MEDICAL CENTER","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310081'","UNDERWOOD - MEMORIAL HOSPITAL","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'310112'","BAYSHORE COMMUNITY HOSPITAL","NJ","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'320006'","EASTERN NEW MEXICO MEDICAL CENTER","NM","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'320018'","MEMORIAL MEDICAL CENTER INC","NM","SM_PART_CARD","Cardiac surgery registry","Y"
"'320038'","REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES","NM","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'320058'","MESCALERO PHS INDIAN HOSPITAL","NM","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'320086'","LOVELACE REGIONAL HOSPITAL - ROSWELL","NM","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'321307'","MINERS' COLFAX MEDICAL CENTER","NM","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330006'","ST JOSEPH'S MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330043'","SOUTHSIDE HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Y"
"'330047'","ST MARY'S HOSPITAL AT AMSTERDAM","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330055'","NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS","NY","SM_PART_CARD","Cardiac surgery registry","Y"
"'330061'","LAWRENCE HOSPITAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330067'","ST FRANCIS HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330085'","AURELIA OSBORN FOX MEMORIAL HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330107'","PECONIC BAY MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330119'","LENOX HILL HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Y"
"'330126'","ORANGE REGIONAL MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330127'","JACOBI MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330132'","TLC HEALTH NETWORK","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330144'","IRA DAVENPORT MEMORIAL HOSPITAL, INC","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330157'","SAMARITAN MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330169'","BETH ISRAEL MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Y"
"'330175'","CORTLAND REGIONAL MEDICAL CENTER, INC","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330180'","SAMARITAN HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330193'","FLUSHING HOSPITAL MEDICAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330224'","HEALTH ALLIANCE HOSPITAL MARY'S AVENUE CAMPUS","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330231'","QUEENS HOSPITAL CENTER","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330246'","ST CHARLES HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330265'","CLIFTON SPRINGS HOSPITAL AND CLINIC","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
"'330268'","COBLESKILL REGIONAL HOSPITAL","NY","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program"
