"State","Condition","Measure Name","State Average"
"PR","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","20"
"PR","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","90"
"PR","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"PR","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","80"
"PR","Heart Failure","Heart Failure Patients Given Discharge Instructions","59"
"PR","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"PR","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","36"
"PR","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","39"
"PR","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","60"
"PR","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","93"
"PR","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","79"
"PR","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","70"
"PR","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","74"
"PR","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","61"
"PR","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"PR","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","40"
"PR","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","44"
"PR","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","73"
"RI","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"RI","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"RI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"RI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"RI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","98"
"RI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","93"
"RI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"RI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","50"
"RI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","90"
"RI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"RI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"RI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96"
"RI","Heart Failure","Heart Failure Patients Given Discharge Instructions","74"
"RI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"RI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"RI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"RI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","96"
"RI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"RI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","90"
"RI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"RI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87"
"RI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","90"
"RI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","96"
"RI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","86"
"RI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","90"
"RI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","89"
"SC","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"SC","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"SC","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","95"
"SC","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"SC","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"SC","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","91"
"SC","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"SC","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","55"
"SC","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","74"
"SC","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","93"
"SC","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"SC","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","92"
"SC","Heart Failure","Heart Failure Patients Given Discharge Instructions","76"
"SC","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","93"
"SC","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","79"
"SC","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","84"
"SC","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"SC","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"SC","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","91"
"SC","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"SC","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"SC","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","85"
"SC","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"SC","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","80"
"SC","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","84"
"SC","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","87"
"SD","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"SD","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"SD","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"SD","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"SD","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"SD","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","89"
"SD","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"SD","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","48"
"SD","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","75"
"SD","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","83"
"SD","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"SD","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","74"
"SD","Heart Failure","Heart Failure Patients Given Discharge Instructions","55"
"SD","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","78"
"SD","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","72"
"SD","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"SD","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"SD","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"SD","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","56"
"SD","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"SD","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"SD","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"SD","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"SD","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","73"
"SD","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","74"
"SD","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","91"
"TN","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"TN","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"TN","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"TN","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"TN","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","89"
"TN","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","85"
"TN","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"TN","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","42"
"TN","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","62"
"TN","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","95"
"TN","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"TN","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","84"
"TN","Heart Failure","Heart Failure Patients Given Discharge Instructions","70"
"TN","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","92"
"TN","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"TN","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","81"
"TN","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"TN","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"TN","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","92"
"TN","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"TN","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"TN","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"TN","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"TN","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","73"
"TN","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","77"
"TN","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","78"
"TX","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma","99"
"TX","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma","99"
"TX","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"TX","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"TX","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"TX","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","87"
"TX","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"TX","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","30"
"TX","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","63"
"TX","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"TX","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"TX","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","85"
"TX","Heart Failure","Heart Failure Patients Given Discharge Instructions","69"
"TX","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","89"
"TX","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","77"
"TX","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","79"
"TX","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93"
"TX","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"TX","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"TX","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"TX","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","89"
"TX","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","78"
"TX","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","87"
"TX","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","71"
"TX","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","75"
"TX","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","79"
"UT","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"UT","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"UT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"UT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"UT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","87"
"UT","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","88"
"UT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"UT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","37"
"UT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","56"
"UT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","97"
"UT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"UT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","83"
"UT","Heart Failure","Heart Failure Patients Given Discharge Instructions","64"
"UT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"UT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","80"
"UT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"UT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"UT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"UT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","83"
"UT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","90"
"UT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88"
"UT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"UT","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"UT","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","78"
"UT","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","83"
"UT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","77"
"VA","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"VA","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"VA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93"
"VA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"VA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"VA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","91"
"VA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"VA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","47"
"VA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","74"
"VA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","91"
"VA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"VA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","90"
"VA","Heart Failure","Heart Failure Patients Given Discharge Instructions","74"
"VA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","94"
"VA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","79"
"VA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","82"
"VA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"VA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","91"
"VA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"VA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"VA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","86"
"VA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"VA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","79"
"VA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","83"
"VA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","83"
"VI","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"VI","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"VI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"VI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","100"
"VI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","92"
"VI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","83"
"VI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","82"
"VI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","0"
"VI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","14"
"VI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","62"
"VI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"VI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","66"
"VI","Heart Failure","Heart Failure Patients Given Discharge Instructions","35"
"VI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","70"
"VI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","50"
"VI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","40"
"VI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","70"
"VI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","95"
"VI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","35"
"VI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","54"
"VI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"VI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","59"
"VI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"VI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","64"
"VI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","64"
"VI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","79"
"VT","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"VT","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"VT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","97"
"VT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","99"
"VT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"VT","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","98"
"VT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"VT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","0"
"VT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","84"
"VT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"VT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","96"
"VT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","93"
"VT","Heart Failure","Heart Failure Patients Given Discharge Instructions","77"
"VT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","98"
"VT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","84"
"VT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","90"
"VT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","98"
"VT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"VT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","95"
"VT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","93"
"VT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"VT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","94"
"VT","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","97"
"VT","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","86"
"VT","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","88"
"VT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","89"
"WA","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"WA","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"WA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"WA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"WA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"WA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","91"
"WA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"WA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","24"
"WA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","70"
"WA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94"
"WA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"WA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","87"
"WA","Heart Failure","Heart Failure Patients Given Discharge Instructions","64"
"WA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","84"
"WA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","73"
"WA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","77"
"WA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"WA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"WA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","85"
"WA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"WA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"WA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","87"
"WA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
