"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'040042'","CRITTENDEN MEMORIAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040047'","FIVE RIVERS MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040050'","OUACHITA COUNTY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040051'","DREW MEMORIAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040055'","SPARKS REGIONAL MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'040062'","ST EDWARD MERCY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'040067'","MAGNOLIA HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040069'","GREAT RIVER MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040071'","JEFFERSON REGIONAL MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040072'","BAPTIST HEALTH MEDICAL CENTER-STUTTGART","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040074'","NORTH METRO MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040076'","HOT SPRING COUNTY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040078'","NATIONAL PARK MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040080'","HARRIS HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040084'","SALINE MEMORIAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040085'","HELENA REGIONAL MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040088'","MEDICAL CENTER SOUTH ARKANSAS","AR","SM_PART_CARD","Cardiac Surgery Registry","No"
"'040091'","MEDICAL PARK HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040114'","BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK","AR","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'040118'","NEA MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'040119'","WHITE RIVER MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040132'","LEO N LEVI NATIONAL ARTHRITIS HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040134'","ARKANSAS HEART HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'040137'","ST VINCENT MEDICAL CENTER/NORTH","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040142'","HEALTHPARK HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040147'","ARKANSAS SURGICAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'040152'","PHYSICIANS' SPECIALTY HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'041300'","NORTH LOGAN MERCY HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041303'","MERCY HOSPITAL TURNER MEMORIAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041305'","MERCY HOSPITAL SCOTT COUNTY","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041307'","CROSSRIDGE COMMUNITY HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041308'","MCGEHEE HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041309'","LAWRENCE MEMORIAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041310'","STONE COUNTY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041311'","HOWARD MEMORIAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041312'","BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041313'","OZARK HEALTH","AR","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'041314'","DEWITT HOSPITAL & NURSING HOME, INC","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041316'","SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041317'","DALLAS COUNTY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041318'","BOONEVILLE COMMUNITY HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041319'","DE QUEEN MEDICAL CENTER, INC","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041321'","BAPTIST HEALTH MEDICSL CENTER-ARKADELPHIA","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041323'","ASHLEY COUNTY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041324'","ST ANTHONY'S HEALTHCARE CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041326'","DELTA MEMORIAL HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041327'","BRADLEY COUNTY MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041328'","CHICOT MEMORIAL MEDICAL CENTER","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041329'","ST JOHN'S HOSPITAL-BERRYVILLE","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041330'","PIGGOTT COMMUNITY HOSPITAL","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'041331'","OZARKS COMMUNITY HOSPITAL OF GRAVETTE","AR","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'050002'","ST ROSE HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050006'","ST JOSEPH HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050007'","PENINSULA MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050008'","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050009'","QUEEN OF THE VALLEY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050013'","ST HELENA HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050014'","SUTTER AMADOR HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050016'","ARROYO GRANDE COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050017'","MERCY GENERAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050018'","PACIFIC ALLIANCE MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050022'","RIVERSIDE COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050024'","PARADISE VALLEY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050025'","UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050026'","GROSSMONT HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050028'","MAD RIVER COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050030'","OROVILLE HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050036'","BAKERSFIELD MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050038'","SANTA CLARA VALLEY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050039'","ENLOE MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050040'","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050042'","ST ELIZABETH COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050043'","ALTA BATES SUMMIT MEDICAL CENTER--SUMMIT CAMPUS","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050045'","EL CENTRO REGIONAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050046'","OJAI VALLEY COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050047'","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050054'","SAN GORGONIO MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050055'","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050056'","ANTELOPE VALLEY HOSPITAL MED CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050057'","KAWEAH DELTA MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050058'","GLENDALE MEM HOSPITAL & HLTH CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050060'","COMMUNITY REGIONAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050063'","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050067'","OAK VALLEY DISTRICT HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050069'","ST JOSEPH HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050070'","KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050071'","KAISER FOUNDATION HOSPITAL-SANTA CLARA","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050072'","KAISER FOUNDATION HOSPITAL - WALNUT CREEK","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050073'","KAISER FOUNDATION HOSPITAL AND REHAB CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050075'","KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050076'","KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050077'","SCRIPPS MERCY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050078'","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050079'","DOCTORS MEDICAL CENTER-SAN PABLO","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050082'","ST JOHNS REGIONAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050084'","ST JOSEPHS MED CENTER OF STOCKTON","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050089'","COMMUNITY HOSPITAL OF SAN BERNARDINO","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050090'","SONOMA VALLEY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050091'","COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050093'","SAINT AGNES MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050095'","LAUREL GROVE HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050096'","DOCTORS HOSPITAL OF WEST COVINA, INC","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050099'","SAN ANTONIO COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050100'","SHARP MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050101'","SUTTER SOLANO MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050102'","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050103'","WHITE MEMORIAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050104'","SAINT FRANCIS MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050107'","MARIAN MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050108'","SUTTER GENERAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050110'","LOMPOC VALLEY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050111'","TEMPLE COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050112'","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050113'","SAN MATEO MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050115'","PALOMAR MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050116'","NORTHRIDGE HOSPITAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050118'","DOCTORS HOSPITAL OF MANTECA","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050121'","HANFORD COMMUNITY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050122'","DAMERON HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050124'","VERDUGO HILLS HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050125'","REGIONAL MEDICAL CENTER OF SAN JOSE","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050126'","VALLEY PRESBYTERIAN HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050127'","WOODLAND MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050128'","TRI-CITY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050129'","ST BERNARDINE MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050131'","NOVATO COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050132'","SAN GABRIEL VALLEY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050133'","RIDEOUT MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050135'","HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050136'","PETALUMA VALLEY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050137'","KAISER FOUNDATION HOSPITAL - PANORAMA CITY","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050138'","KAISER FOUNDATION HOSPITAL - LOS ANGELES","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050139'","KAISER FOUNDATION HOSPITAL - DOWNEY","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050140'","KAISER FOUNDATION HOSPITAL FONTANA","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050145'","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050149'","CALIFORNIA HOSPITAL MEDICAL CENTER LA","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050150'","SIERRA NEVADA MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050152'","SAINT FRANCIS MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050153'","O'CONNOR HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050158'","ENCINO HOSPITAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050159'","VENTURA COUNTY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050167'","SAN JOAQUIN GENERAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050168'","ST JUDE MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050169'","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050174'","SANTA ROSA MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050179'","EMANUEL MEDICAL CENTER INC","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050180'","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050189'","GEORGE L MEE MEMORIAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050191'","ST MARY MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050192'","SIERRA KINGS DISTRICT HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050194'","WATSONVILLE COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050195'","WASHINGTON HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050196'","CENTRAL VALLEY GENERAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050197'","SEQUOIA HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050204'","LANCASTER COMMUNITY HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050205'","EAST VALLEY HOSPITAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050211'","ALAMEDA HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050219'","COAST PLAZA HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050222'","SHARP CHULA VISTA MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050224'","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050225'","FEATHER RIVER HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050226'","AHMC ANAHEIM REGIONAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050228'","SAN FRANCISCO GENERAL HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050230'","GARDEN GROVE HOSPITAL & MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050231'","POMONA VALLEY HOSPITAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050232'","FRENCH HOSPITAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050234'","SHARP CORONADO HOSPITAL AND HLTHCR CTR","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050235'","PROVIDENCE SAINT JOSEPH MEDICAL CTR","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050236'","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050238'","METHODIST HOSPITAL OF SOUTHERN CA","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050239'","GLENDALE ADVENTIST MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050242'","DOMINICAN HOSPITAL","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050243'","DESERT REGIONAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'050245'","ARROWHEAD REGIONAL MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'050248'","NATIVIDAD MEDICAL CENTER","CA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
