"State","Condition","Measure Name","Category","Number of Hospitals"
"UT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"VT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"VI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"WA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","11"
"WV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"WI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"WY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"AS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"GU","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MP","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"Nation","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Worse than U.S. National Rate","140"
"AL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","93"
"AK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","10"
"AZ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","61"
"AR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","62"
"CA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","267"
"CO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","55"
"CT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","28"
"DE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","5"
"DC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","5"
"FL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","157"
"GA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","122"
"HI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","13"
"ID","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","26"
"IL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","150"
"IN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","107"
"IA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","101"
"KS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","92"
"KY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","88"
"LA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","87"
"ME","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","34"
"MD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","40"
"MA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","50"
"MI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","107"
"MN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","94"
"MS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","82"
"MO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","100"
"MT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","30"
"NE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","53"
"NV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","26"
"NH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","24"
"NJ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","59"
"NM","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","34"
"NY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","158"
"NC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","100"
"ND","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","28"
"OH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","134"
"OK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","81"
"OR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","46"
"PA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","135"
"PR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","35"
"RI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","9"
"SC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","53"
"SD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","29"
"TN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","104"
"TX","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","296"
"UT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","23"
"VT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","10"
"VI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","2"
"VA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","74"
"WA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","55"
"WV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","45"
"WI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","105"
"WY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","16"
"AS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","0"
"GU","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"MP","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","0"
"Nation","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","No different than U.S. National Rate","3801"
"AL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"AK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AZ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"CA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","13"
"CO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"CT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"DE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"DC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"FL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","11"
"GA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","6"
"HI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"ID","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"IL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","21"
"IN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"IA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"KS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"KY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"LA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"ME","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"MA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","12"
"MI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","14"
"MN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"MS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"MT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NJ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","14"
"NM","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","19"
"NC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"ND","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"OH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","16"
"OK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"OR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"PA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","17"
"PR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"RI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"SC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"SD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"TN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"TX","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","12"
"UT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"WV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"WY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"GU","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MP","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"Nation","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Better than U.S. National Rate","199"
"AL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"AK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","11"
"AZ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","17"
"AR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"CA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","55"
"CO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","17"
"CT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"FL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"GA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","15"
"HI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"ID","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","10"
"IL","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"IN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"IA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","14"
"KS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","33"
"KY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"LA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","25"
"ME","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"MD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"MA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"MI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"MN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","33"
"MS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"MO","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"MT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","28"
"NE","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","29"
"NV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"NH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"NJ","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"NM","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"NY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"NC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"ND","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","14"
"OH","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"OK","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","33"
"OR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"PA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"PR","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","14"
"RI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"SC","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"SD","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","25"
"TN","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"TX","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","58"
"UT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","15"
"VT","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"VI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"VA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"WA","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","20"
"WV","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"WI","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"WY","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","9"
"AS","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"GU","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"MP","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"Nation","Heart Failure","Heart failure (HF) 30-Day Mortality Rate","Number of Cases Too Small*","603"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","16"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","15"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","18"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","7"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","8"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","13"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","11"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","6"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","17"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","14"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","12"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","18"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"Nation","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","222"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","11"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","53"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","11"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","24"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","18"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","10"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","15"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","43"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
