"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"NV","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","19"
"NH","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","14"
"NJ","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","22"
"NM","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","21"
"NY","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","20"
"NC","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"ND","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"OH","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"OK","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","19"
"OR","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"PA","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","18"
"PR","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","N/A"
"RI","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"SC","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"SD","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","21"
"TN","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","20"
"TX","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","19"
"UT","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","14"
"VT","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","13"
"VI","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","28"
"VA","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","18"
"WA","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"WV","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","19"
"WI","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","14"
"WY","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","17"
"AS","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","N/A"
"GU","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","N/A"
"MP","Were patients given information about what to do during their recovery at home?","H_COMP_6_N_P","No, staff did not give patients this information","N/A"
"AL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","69"
"AK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","57"
"AZ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","54"
"AR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","64"
