"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Denominator","Footnote","Measure Start Date","Measure End Date"
"CA","192","Chronic obstructive pulmonary disease w/o CC/MCC","5211",,"10/01/2012","09/30/2013"
"CA","193","Simple pneumonia and pleurisy w MCC","9333",,"10/01/2012","09/30/2013"
"CA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","1338",,"10/01/2012","09/30/2013"
"CA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","1681",,"10/01/2012","09/30/2013"
"CA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","393",,"10/01/2012","09/30/2013"
"CA","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","158",,"10/01/2012","09/30/2013"
"CA","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","174",,"10/01/2012","09/30/2013"
"CA","226","Cardiac defibrillator implant w/o cardiac cath w MCC","362",,"10/01/2012","09/30/2013"
"CA","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","1177",,"10/01/2012","09/30/2013"
"CA","235","Coronary bypass w/o cardiac cath w MCC","471",,"10/01/2012","09/30/2013"
"CA","236","Coronary bypass w/o cardiac cath w/o MCC","1035",,"10/01/2012","09/30/2013"
"CA","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","1363",,"10/01/2012","09/30/2013"
"CA","243","Permanent cardiac pacemaker implant w CC","2447",,"10/01/2012","09/30/2013"
"CA","244","Permanent cardiac pacemaker implant w/o CC/MCC","2077",,"10/01/2012","09/30/2013"
"CA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","6123",,"10/01/2012","09/30/2013"
"CA","280","Acute myocardial infarction, discharged alive w MCC","4830",,"10/01/2012","09/30/2013"
"CA","281","Acute myocardial infarction, discharged alive w CC","3141",,"10/01/2012","09/30/2013"
"CA","282","Acute myocardial infarction, discharged alive w/o CC/MCC","1886",,"10/01/2012","09/30/2013"
"CA","291","Heart failure and shock w MCC","14769",,"10/01/2012","09/30/2013"
"CA","292","Heart failure and shock w CC","13190",,"10/01/2012","09/30/2013"
"CA","293","Heart failure and shock w/o CC/MCC","4840",,"10/01/2012","09/30/2013"
"CA","313","Chest Pain","7774",,"10/01/2012","09/30/2013"
"CA","328","Stomach, esophageal duodenal proc w/o CC/MCC","679",,"10/01/2012","09/30/2013"
"CA","329","Major small and large bowel procedures w MCC","2960",,"10/01/2012","09/30/2013"
"CA","330","Major small and large bowel procedures w CC","3928",,"10/01/2012","09/30/2013"
"CA","331","Major small and large bowel procedures w/o CC/MCC","1720",,"10/01/2012","09/30/2013"
"CA","353","Hernia procedures except inguinal and femoral w MCC","230",,"10/01/2012","09/30/2013"
"CA","354","Hernia procedures except inguinal and femoral w CC","629",,"10/01/2012","09/30/2013"
"CA","355","Hernia procedures except inguinal and femoral w/o CC/MCC","577",,"10/01/2012","09/30/2013"
"CA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","299",,"10/01/2012","09/30/2013"
"CA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1530",,"10/01/2012","09/30/2013"
"CA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","2042",,"10/01/2012","09/30/2013"
"CA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1821",,"10/01/2012","09/30/2013"
"CA","459","Spinal fusion except cervical w MCC","345",,"10/01/2012","09/30/2013"
"CA","460","Spinal fusion except cervical w/o MCC","4592",,"10/01/2012","09/30/2013"
"CA","461","Bilateral or multiple major joint procs of lower extremity w MCC","22",,"10/01/2012","09/30/2013"
"CA","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","526",,"10/01/2012","09/30/2013"
"CA","466","Revision of hip or knee replacement w MCC","336",,"10/01/2012","09/30/2013"
"CA","467","Revision of hip or knee replacement w CC","1545",,"10/01/2012","09/30/2013"
"CA","468","Revision of hip or knee replacement w/o CC/MCC","1344",,"10/01/2012","09/30/2013"
"CA","469","Major joint replacement or reattachment of lower extremity w MCC","1860",,"10/01/2012","09/30/2013"
"CA","470","Major joint replacement or reattachment of lower extremity w/o MCC","30598",,"10/01/2012","09/30/2013"
"CA","471","Cervical spinal fusion w MCC","314",,"10/01/2012","09/30/2013"
"CA","472","Cervical spinal fusion w CC","828",,"10/01/2012","09/30/2013"
"CA","473","Cervical spinal fusion w/o CC/MCC","1748",,"10/01/2012","09/30/2013"
"CA","477","Biopsies of musculoskeletal system and connective tissue w MCC","201",,"10/01/2012","09/30/2013"
"CA","478","Biopsies of musculoskeletal system and connective tissue w CC","509",,"10/01/2012","09/30/2013"
"CA","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","250",,"10/01/2012","09/30/2013"
"CA","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","1523",,"10/01/2012","09/30/2013"
"CA","491","Back and neck proc exc spinal fusion w/o CC/MCC","2688",,"10/01/2012","09/30/2013"
"CA","507","Major shoulder or elbow joint procedures w CC/MCC","51",,"10/01/2012","09/30/2013"
"CA","508","Major shoulder or elbow joint procedures w/o CC/MCC","35",,"10/01/2012","09/30/2013"
"CA","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","298",,"10/01/2012","09/30/2013"
"CA","637","Diabetes w MCC","1682",,"10/01/2012","09/30/2013"
"CA","656","Kidney and ureter procedures for neoplasm w MCC","245",,"10/01/2012","09/30/2013"
"CA","657","Kidney and ureter procedures for neoplasm w CC","574",,"10/01/2012","09/30/2013"
"CA","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","492",,"10/01/2012","09/30/2013"
"CA","659","Kidney and ureter procedures for non-neoplasm w MCC","304",,"10/01/2012","09/30/2013"
"CA","668","Transurethral procedures w MCC","222",,"10/01/2012","09/30/2013"
"CA","673","Other kidney and urinary tract procedures w MCC","777",,"10/01/2012","09/30/2013"
"CA","674","Other kidney and urinary tract procedures w CC","489",,"10/01/2012","09/30/2013"
"CA","675","Other kidney and urinary tract procedures w/o CC/MCC","60",,"10/01/2012","09/30/2013"
"CA","713","Transurethral prostatectomy w CC/MCC","511",,"10/01/2012","09/30/2013"
"CA","714","Transurethral prostatectomy w/o CC/MCC","921",,"10/01/2012","09/30/2013"
"CA","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","1456",,"10/01/2012","09/30/2013"
"CA","748","Female reproductive system reconstructive procedures","619",,"10/01/2012","09/30/2013"
"CO","038","Extracranial procedures w CC","86",,"10/01/2012","09/30/2013"
"CO","039","Extracranial procedures w/o CC/MCC","310",,"10/01/2012","09/30/2013"
"CO","190","Chronic obstructive pulmonary disease w MCC","983",,"10/01/2012","09/30/2013"
"CO","191","Chronic obstructive pulmonary disease w CC","955",,"10/01/2012","09/30/2013"
"CO","192","Chronic obstructive pulmonary disease w/o CC/MCC","603",,"10/01/2012","09/30/2013"
"CO","193","Simple pneumonia and pleurisy w MCC","1201",,"10/01/2012","09/30/2013"
"CO","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","154",,"10/01/2012","09/30/2013"
"CO","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","214",,"10/01/2012","09/30/2013"
"CO","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","58",,"10/01/2012","09/30/2013"
"CO","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","29",,"10/01/2012","09/30/2013"
"CO","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","26",,"10/01/2012","09/30/2013"
"CO","226","Cardiac defibrillator implant w/o cardiac cath w MCC","28",,"10/01/2012","09/30/2013"
"CO","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","145",,"10/01/2012","09/30/2013"
"CO","235","Coronary bypass w/o cardiac cath w MCC","75",,"10/01/2012","09/30/2013"
"CO","236","Coronary bypass w/o cardiac cath w/o MCC","166",,"10/01/2012","09/30/2013"
"CO","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","187",,"10/01/2012","09/30/2013"
"CO","243","Permanent cardiac pacemaker implant w CC","320",,"10/01/2012","09/30/2013"
"CO","244","Permanent cardiac pacemaker implant w/o CC/MCC","234",,"10/01/2012","09/30/2013"
"CO","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","920",,"10/01/2012","09/30/2013"
"CO","280","Acute myocardial infarction, discharged alive w MCC","350",,"10/01/2012","09/30/2013"
"CO","281","Acute myocardial infarction, discharged alive w CC","359",,"10/01/2012","09/30/2013"
"CO","282","Acute myocardial infarction, discharged alive w/o CC/MCC","203",,"10/01/2012","09/30/2013"
"CO","291","Heart failure and shock w MCC","1063",,"10/01/2012","09/30/2013"
"CO","292","Heart failure and shock w CC","1505",,"10/01/2012","09/30/2013"
"CO","293","Heart failure and shock w/o CC/MCC","518",,"10/01/2012","09/30/2013"
"CO","313","Chest Pain","944",,"10/01/2012","09/30/2013"
"CO","328","Stomach, esophageal duodenal proc w/o CC/MCC","156",,"10/01/2012","09/30/2013"
"CO","329","Major small and large bowel procedures w MCC","545",,"10/01/2012","09/30/2013"
"CO","330","Major small and large bowel procedures w CC","739",,"10/01/2012","09/30/2013"
"CO","331","Major small and large bowel procedures w/o CC/MCC","311",,"10/01/2012","09/30/2013"
"CO","353","Hernia procedures except inguinal and femoral w MCC","41",,"10/01/2012","09/30/2013"
"CO","354","Hernia procedures except inguinal and femoral w CC","113",,"10/01/2012","09/30/2013"
"CO","355","Hernia procedures except inguinal and femoral w/o CC/MCC","116",,"10/01/2012","09/30/2013"
"CO","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","47",,"10/01/2012","09/30/2013"
"CO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","276",,"10/01/2012","09/30/2013"
"CO","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","310",,"10/01/2012","09/30/2013"
"CO","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","266",,"10/01/2012","09/30/2013"
"CO","459","Spinal fusion except cervical w MCC","128",,"10/01/2012","09/30/2013"
"CO","460","Spinal fusion except cervical w/o MCC","1533",,"10/01/2012","09/30/2013"
"CO","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"CO","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","251",,"10/01/2012","09/30/2013"
"CO","466","Revision of hip or knee replacement w MCC","60",,"10/01/2012","09/30/2013"
"CO","467","Revision of hip or knee replacement w CC","345",,"10/01/2012","09/30/2013"
"CO","468","Revision of hip or knee replacement w/o CC/MCC","282",,"10/01/2012","09/30/2013"
"CO","469","Major joint replacement or reattachment of lower extremity w MCC","367",,"10/01/2012","09/30/2013"
"CO","470","Major joint replacement or reattachment of lower extremity w/o MCC","6716",,"10/01/2012","09/30/2013"
"CO","471","Cervical spinal fusion w MCC","52",,"10/01/2012","09/30/2013"
"CO","472","Cervical spinal fusion w CC","241",,"10/01/2012","09/30/2013"
"CO","473","Cervical spinal fusion w/o CC/MCC","391",,"10/01/2012","09/30/2013"
"CO","477","Biopsies of musculoskeletal system and connective tissue w MCC","36",,"10/01/2012","09/30/2013"
"CO","478","Biopsies of musculoskeletal system and connective tissue w CC","78",,"10/01/2012","09/30/2013"
"CO","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","34",,"10/01/2012","09/30/2013"
"CO","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","337",,"10/01/2012","09/30/2013"
"CO","491","Back and neck proc exc spinal fusion w/o CC/MCC","474",,"10/01/2012","09/30/2013"
"CO","507","Major shoulder or elbow joint procedures w CC/MCC","11",,"10/01/2012","09/30/2013"
"CO","508","Major shoulder or elbow joint procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"CO","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","51",,"10/01/2012","09/30/2013"
"CO","637","Diabetes w MCC","162",,"10/01/2012","09/30/2013"
"CO","656","Kidney and ureter procedures for neoplasm w MCC","27",,"10/01/2012","09/30/2013"
"CO","657","Kidney and ureter procedures for neoplasm w CC","82",,"10/01/2012","09/30/2013"
"CO","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","65",,"10/01/2012","09/30/2013"
"CO","659","Kidney and ureter procedures for non-neoplasm w MCC","51",,"10/01/2012","09/30/2013"
"CO","668","Transurethral procedures w MCC","29",,"10/01/2012","09/30/2013"
"CO","673","Other kidney and urinary tract procedures w MCC","69",,"10/01/2012","09/30/2013"
"CO","674","Other kidney and urinary tract procedures w CC","88",,"10/01/2012","09/30/2013"
"CO","675","Other kidney and urinary tract procedures w/o CC/MCC","11",,"10/01/2012","09/30/2013"
"CO","713","Transurethral prostatectomy w CC/MCC","38",,"10/01/2012","09/30/2013"
"CO","714","Transurethral prostatectomy w/o CC/MCC","49",,"10/01/2012","09/30/2013"
"CO","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","191",,"10/01/2012","09/30/2013"
"CO","748","Female reproductive system reconstructive procedures","94",,"10/01/2012","09/30/2013"
"CT","038","Extracranial procedures w CC","117",,"10/01/2012","09/30/2013"
"CT","039","Extracranial procedures w/o CC/MCC","309",,"10/01/2012","09/30/2013"
"CT","190","Chronic obstructive pulmonary disease w MCC","1744",,"10/01/2012","09/30/2013"
"CT","191","Chronic obstructive pulmonary disease w CC","1557",,"10/01/2012","09/30/2013"
"CT","192","Chronic obstructive pulmonary disease w/o CC/MCC","933",,"10/01/2012","09/30/2013"
"CT","193","Simple pneumonia and pleurisy w MCC","1948",,"10/01/2012","09/30/2013"
"CT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","236",,"10/01/2012","09/30/2013"
"CT","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","280",,"10/01/2012","09/30/2013"
"CT","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","39",,"10/01/2012","09/30/2013"
"CT","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","24",,"10/01/2012","09/30/2013"
"CT","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","27",,"10/01/2012","09/30/2013"
"CT","226","Cardiac defibrillator implant w/o cardiac cath w MCC","62",,"10/01/2012","09/30/2013"
"CT","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","187",,"10/01/2012","09/30/2013"
"CT","235","Coronary bypass w/o cardiac cath w MCC","77",,"10/01/2012","09/30/2013"
"CT","236","Coronary bypass w/o cardiac cath w/o MCC","156",,"10/01/2012","09/30/2013"
"CT","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","193",,"10/01/2012","09/30/2013"
"CT","243","Permanent cardiac pacemaker implant w CC","445",,"10/01/2012","09/30/2013"
"CT","244","Permanent cardiac pacemaker implant w/o CC/MCC","383",,"10/01/2012","09/30/2013"
"CT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","932",,"10/01/2012","09/30/2013"
"CT","280","Acute myocardial infarction, discharged alive w MCC","1003",,"10/01/2012","09/30/2013"
"CT","281","Acute myocardial infarction, discharged alive w CC","623",,"10/01/2012","09/30/2013"
"CT","282","Acute myocardial infarction, discharged alive w/o CC/MCC","357",,"10/01/2012","09/30/2013"
"CT","291","Heart failure and shock w MCC","2530",,"10/01/2012","09/30/2013"
"CT","292","Heart failure and shock w CC","2719",,"10/01/2012","09/30/2013"
"CT","293","Heart failure and shock w/o CC/MCC","994",,"10/01/2012","09/30/2013"
"CT","313","Chest Pain","1499",,"10/01/2012","09/30/2013"
"CT","328","Stomach, esophageal duodenal proc w/o CC/MCC","140",,"10/01/2012","09/30/2013"
"CT","329","Major small and large bowel procedures w MCC","531",,"10/01/2012","09/30/2013"
"CT","330","Major small and large bowel procedures w CC","686",,"10/01/2012","09/30/2013"
"CT","331","Major small and large bowel procedures w/o CC/MCC","347",,"10/01/2012","09/30/2013"
"CT","353","Hernia procedures except inguinal and femoral w MCC","42",,"10/01/2012","09/30/2013"
"CT","354","Hernia procedures except inguinal and femoral w CC","120",,"10/01/2012","09/30/2013"
"CT","355","Hernia procedures except inguinal and femoral w/o CC/MCC","113",,"10/01/2012","09/30/2013"
"CT","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","46",,"10/01/2012","09/30/2013"
"CT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","153",,"10/01/2012","09/30/2013"
"CT","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","267",,"10/01/2012","09/30/2013"
"CT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","271",,"10/01/2012","09/30/2013"
"CT","459","Spinal fusion except cervical w MCC","43",,"10/01/2012","09/30/2013"
"CT","460","Spinal fusion except cervical w/o MCC","669",,"10/01/2012","09/30/2013"
"CT","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"CT","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","71",,"10/01/2012","09/30/2013"
"CT","466","Revision of hip or knee replacement w MCC","48",,"10/01/2012","09/30/2013"
"CT","467","Revision of hip or knee replacement w CC","219",,"10/01/2012","09/30/2013"
"CT","468","Revision of hip or knee replacement w/o CC/MCC","176",,"10/01/2012","09/30/2013"
"CT","469","Major joint replacement or reattachment of lower extremity w MCC","341",,"10/01/2012","09/30/2013"
"CT","470","Major joint replacement or reattachment of lower extremity w/o MCC","4915",,"10/01/2012","09/30/2013"
"CT","471","Cervical spinal fusion w MCC","34",,"10/01/2012","09/30/2013"
"CT","472","Cervical spinal fusion w CC","82",,"10/01/2012","09/30/2013"
