"State","Condition","Measure Name","Measure Code","Score"
"NM"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"NV"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"NY"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"OH"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","96"
"OK"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","96"
"OR"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"PA"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"PR"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","Not Available"
"RI"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"SC"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"SD"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"TN"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"TX"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","96"
"UT"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"VA"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"VI"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","Not Available"
"VT"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","100"
"WA"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"WI"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","98"
"WV"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"WY"," Process of Care Measures","Outpatients with chest pain or possible heart attack who got aspirin within 24 hours of arrival Higher percentages are better","OP_4","97"
"AK","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","99"
"AL","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","99"
"AR","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","99"
"AS","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","Not Available"
"AZ","Heart Attack or Chest Pain Process of Care Measures","Heart attack patients given aspirin at discharge Higher percentages are better","AMI_2","99"
