"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"OH","191","Chronic obstructive pulmonary disease w CC","7581"
"OK","191","Chronic obstructive pulmonary disease w CC","2478"
"OR","191","Chronic obstructive pulmonary disease w CC","690"
"PA","191","Chronic obstructive pulmonary disease w CC","6799"
"PR","191","Chronic obstructive pulmonary disease w CC","421"
"RI","191","Chronic obstructive pulmonary disease w CC","600"
"SC","191","Chronic obstructive pulmonary disease w CC","2369"
"SD","191","Chronic obstructive pulmonary disease w CC","297"
"TN","191","Chronic obstructive pulmonary disease w CC","4732"
"TX","191","Chronic obstructive pulmonary disease w CC","10045"
"UT","191","Chronic obstructive pulmonary disease w CC","224"
"VA","191","Chronic obstructive pulmonary disease w CC","4058"
"VI","191","Chronic obstructive pulmonary disease w CC","*"
"VT","191","Chronic obstructive pulmonary disease w CC","288"
"WA","191","Chronic obstructive pulmonary disease w CC","1537"
"WI","191","Chronic obstructive pulmonary disease w CC","1781"
"WV","191","Chronic obstructive pulmonary disease w CC","2382"
"WY","191","Chronic obstructive pulmonary disease w CC","165"
"AK","193","Simple pneumonia and pleurisy w MCC","124"
"AL","193","Simple pneumonia and pleurisy w MCC","2876"
"AR","193","Simple pneumonia and pleurisy w MCC","1671"
"AS","193","Simple pneumonia and pleurisy w MCC","*"
"AZ","193","Simple pneumonia and pleurisy w MCC","1941"
"CA","193","Simple pneumonia and pleurisy w MCC","9386"
"CO","193","Simple pneumonia and pleurisy w MCC","1216"
"CT","193","Simple pneumonia and pleurisy w MCC","2064"
"DC","193","Simple pneumonia and pleurisy w MCC","223"
"DE","193","Simple pneumonia and pleurisy w MCC","686"
"FL","193","Simple pneumonia and pleurisy w MCC","7830"
"GA","193","Simple pneumonia and pleurisy w MCC","4078"
"GU","193","Simple pneumonia and pleurisy w MCC","19"
"HI","193","Simple pneumonia and pleurisy w MCC","218"
"IA","193","Simple pneumonia and pleurisy w MCC","1632"
"ID","193","Simple pneumonia and pleurisy w MCC","382"
"IL","193","Simple pneumonia and pleurisy w MCC","5999"
"IN","193","Simple pneumonia and pleurisy w MCC","3689"
"KS","193","Simple pneumonia and pleurisy w MCC","1226"
"KY","193","Simple pneumonia and pleurisy w MCC","3637"
"LA","193","Simple pneumonia and pleurisy w MCC","2031"
"MA","193","Simple pneumonia and pleurisy w MCC","3247"
"MD","193","Simple pneumonia and pleurisy w MCC","1844"
"ME","193","Simple pneumonia and pleurisy w MCC","712"
"MI","193","Simple pneumonia and pleurisy w MCC","4980"
"MN","193","Simple pneumonia and pleurisy w MCC","1653"
"MO","193","Simple pneumonia and pleurisy w MCC","3812"
"MP","193","Simple pneumonia and pleurisy w MCC","*"
"MS","193","Simple pneumonia and pleurisy w MCC","1888"
"MT","193","Simple pneumonia and pleurisy w MCC","401"
"NC","193","Simple pneumonia and pleurisy w MCC","5454"
"ND","193","Simple pneumonia and pleurisy w MCC","347"
"NE","193","Simple pneumonia and pleurisy w MCC","782"
"NH","193","Simple pneumonia and pleurisy w MCC","637"
"NJ","193","Simple pneumonia and pleurisy w MCC","3756"
"NM","193","Simple pneumonia and pleurisy w MCC","698"
"NV","193","Simple pneumonia and pleurisy w MCC","764"
"NY","193","Simple pneumonia and pleurisy w MCC","6590"
"OH","193","Simple pneumonia and pleurisy w MCC","6360"
"OK","193","Simple pneumonia and pleurisy w MCC","1923"
"OR","193","Simple pneumonia and pleurisy w MCC","842"
"PA","193","Simple pneumonia and pleurisy w MCC","5650"
"PR","193","Simple pneumonia and pleurisy w MCC","402"
"RI","193","Simple pneumonia and pleurisy w MCC","389"
"SC","193","Simple pneumonia and pleurisy w MCC","2559"
"SD","193","Simple pneumonia and pleurisy w MCC","412"
"TN","193","Simple pneumonia and pleurisy w MCC","4452"
"TX","193","Simple pneumonia and pleurisy w MCC","9915"
"UT","193","Simple pneumonia and pleurisy w MCC","541"
"VA","193","Simple pneumonia and pleurisy w MCC","3818"
"VI","193","Simple pneumonia and pleurisy w MCC","21"
"VT","193","Simple pneumonia and pleurisy w MCC","233"
"WA","193","Simple pneumonia and pleurisy w MCC","2024"
"WI","193","Simple pneumonia and pleurisy w MCC","1869"
"WV","193","Simple pneumonia and pleurisy w MCC","1411"
"WY","193","Simple pneumonia and pleurisy w MCC","163"
"AK","637","Diabetes w MCC","16"
"AL","637","Diabetes w MCC","475"
"AR","637","Diabetes w MCC","283"
"AS","637","Diabetes w MCC","*"
"AZ","637","Diabetes w MCC","274"
"CA","637","Diabetes w MCC","1805"
"CO","637","Diabetes w MCC","186"
"CT","637","Diabetes w MCC","279"
"DC","637","Diabetes w MCC","69"
"DE","637","Diabetes w MCC","101"
"FL","637","Diabetes w MCC","1439"
"GA","637","Diabetes w MCC","754"
"GU","637","Diabetes w MCC","*"
"HI","637","Diabetes w MCC","39"
"IA","637","Diabetes w MCC","149"
"ID","637","Diabetes w MCC","63"
"IL","637","Diabetes w MCC","1077"
"IN","637","Diabetes w MCC","565"
"KS","637","Diabetes w MCC","174"
"KY","637","Diabetes w MCC","344"
"LA","637","Diabetes w MCC","347"
"MA","637","Diabetes w MCC","482"
"MD","637","Diabetes w MCC","470"
"ME","637","Diabetes w MCC","76"
"MI","637","Diabetes w MCC","1012"
"MN","637","Diabetes w MCC","197"
"MO","637","Diabetes w MCC","527"
"MS","637","Diabetes w MCC","405"
"MT","637","Diabetes w MCC","47"
"NC","637","Diabetes w MCC","973"
"ND","637","Diabetes w MCC","61"
"NE","637","Diabetes w MCC","53"
"NH","637","Diabetes w MCC","63"
"NJ","637","Diabetes w MCC","835"
"NM","637","Diabetes w MCC","124"
"NV","637","Diabetes w MCC","123"
"NY","637","Diabetes w MCC","1331"
"OH","637","Diabetes w MCC","935"
"OK","637","Diabetes w MCC","255"
"OR","637","Diabetes w MCC","151"
"PA","637","Diabetes w MCC","943"
"PR","637","Diabetes w MCC","72"
"RI","637","Diabetes w MCC","81"
"SC","637","Diabetes w MCC","391"
"SD","637","Diabetes w MCC","29"
"TN","637","Diabetes w MCC","582"
"TX","637","Diabetes w MCC","1521"
"UT","637","Diabetes w MCC","91"
"VA","637","Diabetes w MCC","662"
"VI","637","Diabetes w MCC","*"
"VT","637","Diabetes w MCC","16"
"WA","637","Diabetes w MCC","316"
"WI","637","Diabetes w MCC","257"
"WV","637","Diabetes w MCC","201"
"WY","637","Diabetes w MCC","17"
"AK","313","Chest Pain","107"
"AL","313","Chest Pain","2423"
"AR","313","Chest Pain","1274"
"AS","313","Chest Pain","*"
"AZ","313","Chest Pain","1732"
"CA","313","Chest Pain","10449"
"CO","313","Chest Pain","1097"
"CT","313","Chest Pain","1994"
"DC","313","Chest Pain","372"
"DE","313","Chest Pain","274"
"FL","313","Chest Pain","9803"
"GA","313","Chest Pain","3421"
"GU","313","Chest Pain","16"
"HI","313","Chest Pain","162"
"IA","313","Chest Pain","1049"
"ID","313","Chest Pain","126"
"IL","313","Chest Pain","7605"
"IN","313","Chest Pain","3576"
"KS","313","Chest Pain","838"
"KY","313","Chest Pain","3193"
"LA","313","Chest Pain","1600"
"MA","313","Chest Pain","4376"
"MD","313","Chest Pain","3932"
"ME","313","Chest Pain","517"
"MI","313","Chest Pain","5603"
"MN","313","Chest Pain","1677"
"MO","313","Chest Pain","3548"
"MP","313","Chest Pain","*"
"MS","313","Chest Pain","1412"
"MT","313","Chest Pain","127"
"NC","313","Chest Pain","5392"
"ND","313","Chest Pain","138"
"NE","313","Chest Pain","634"
"NH","313","Chest Pain","356"
"NJ","313","Chest Pain","4600"
"NM","313","Chest Pain","457"
"NV","313","Chest Pain","1074"
"NY","313","Chest Pain","12831"
"OH","313","Chest Pain","6318"
"OK","313","Chest Pain","2257"
"OR","313","Chest Pain","586"
"PA","313","Chest Pain","5057"
"PR","313","Chest Pain","55"
"RI","313","Chest Pain","272"
"SC","313","Chest Pain","2081"
"SD","313","Chest Pain","311"
"TN","313","Chest Pain","3025"
"TX","313","Chest Pain","8290"
"UT","313","Chest Pain","232"
"VA","313","Chest Pain","3966"
"VI","313","Chest Pain","*"
"VT","313","Chest Pain","71"
"WA","313","Chest Pain","1755"
"WI","313","Chest Pain","1379"
"WV","313","Chest Pain","1590"
"WY","313","Chest Pain","126"
"AK","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","*"
"AL","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","71"
"AR","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","80"
"AZ","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","62"
"CA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","315"
"CO","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","64"
"CT","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","50"
"DC","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","*"
"DE","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","34"
"FL","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","268"
"GA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","73"
"HI","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","22"
"IA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","62"
"ID","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","39"
"IL","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","154"
"IN","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","123"
"KS","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","35"
"KY","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","66"
"LA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","83"
"MA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","92"
"MD","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","68"
"ME","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","18"
"MI","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","241"
"MN","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","68"
"MO","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","119"
"MS","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","54"
"MT","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","40"
"NC","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","132"
"ND","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","31"
"NE","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","33"
"NH","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","46"
"NJ","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","148"
"NM","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","19"
"NV","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","30"
"NY","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","170"
"OH","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","176"
"OK","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","48"
"OR","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","61"
"PA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","159"
"PR","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","*"
"RI","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","*"
"SC","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","69"
"SD","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","24"
"TN","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","106"
"TX","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","230"
"UT","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","40"
"VA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","129"
"VT","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","15"
"WA","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","108"
"WI","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","88"
"WV","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","30"
"WY","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","*"
"AK","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","25"
"AL","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","251"
"AR","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","144"
"AZ","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","303"
"CA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","1129"
"CO","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","151"
"CT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","208"
"DC","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","96"
"DE","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","39"
"FL","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","1070"
"GA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","434"
"HI","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","26"
"IA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","137"
"ID","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","31"
"IL","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","608"
"IN","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","312"
"KS","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","125"
"KY","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","276"
"LA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","204"
"MA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","368"
"MD","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","286"
"ME","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","56"
"MI","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","524"
"MN","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","275"
"MO","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","395"
"MS","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","107"
"MT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","53"
"NC","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","456"
