"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"NC","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","70"
"ND","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","64"
"OH","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","69"
"OK","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","69"
"OR","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","69"
"PA","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","65"
"PR","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","N/A"
"RI","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","66"
"SC","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","69"
"SD","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","72"
"TN","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","68"
"TX","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","70"
"UT","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","72"
"VT","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","71"
"VI","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","53"
"VA","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","65"
"WA","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","67"
"WV","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","65"
"WI","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","72"
"WY","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","66"
"AS","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","N/A"
"GU","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","N/A"
"MP","How do patients rate the hospital overall?","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","N/A"
"AL","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"AK","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"AZ","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"AR","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"CA","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","7"
"CO","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"CT","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"DE","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"DC","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","9"
"FL","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","8"
"GA","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"HI","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","7"
"ID","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"IL","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"IN","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"IA","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"KS","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"KY","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"LA","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"ME","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"MD","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","7"
"MA","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"MI","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"MN","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"MS","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"MO","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"MT","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"NE","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"NV","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","8"
"NH","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"NJ","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","7"
"NM","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"NY","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","7"
"NC","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"ND","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"OH","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"OK","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"OR","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"PA","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"PR","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","N/A"
"RI","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"SC","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","5"
"SD","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"TN","Would patients recommend the hospital to friends and family?","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
