"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Medicare Average Payment Range","Number Of Cases"
"NC","478","Biopsies of musculoskeletal system and connective tissue w CC","11844 - 13264","261"
"NJ","478","Biopsies of musculoskeletal system and connective tissue w CC","13264 - 15780","280"
"OH","478","Biopsies of musculoskeletal system and connective tissue w CC","9190 - 12810","507"
"PR","478","Biopsies of musculoskeletal system and connective tissue w CC","5521 - 8072","*"
"TN","478","Biopsies of musculoskeletal system and connective tissue w CC","10784 - 12733","300"
"WV","478","Biopsies of musculoskeletal system and connective tissue w CC","10591 - 12246","85"
"AL","478","Biopsies of musculoskeletal system and connective tissue w CC","10819 - 11938","140"
"CA","478","Biopsies of musculoskeletal system and connective tissue w CC","13457 - 17741","663"
"DE","478","Biopsies of musculoskeletal system and connective tissue w CC","13586 - 14860","44"
"NY","674","Other kidney and urinary tract procedures w CC","11884 - 20703","676"
"PA","674","Other kidney and urinary tract procedures w CC","2219 - 13735","498"
"SD","674","Other kidney and urinary tract procedures w CC","12598 - 13293","41"
"VA","674","Other kidney and urinary tract procedures w CC","11660 - 14099","225"
"WI","674","Other kidney and urinary tract procedures w CC","12009 - 14586","153"
"AR","674","Other kidney and urinary tract procedures w CC","11409 - 13061","131"
"CO","674","Other kidney and urinary tract procedures w CC","11787 - 13801","100"
"FL","674","Other kidney and urinary tract procedures w CC","11306 - 13623","732"
"IA","674","Other kidney and urinary tract procedures w CC","12017 - 12942","101"
"KS","674","Other kidney and urinary tract procedures w CC","11600 - 12916","88"
"MD","674","Other kidney and urinary tract procedures w CC","9334 - 23278","219"
"MO","674","Other kidney and urinary tract procedures w CC","11573 - 15195","235"
"NC","674","Other kidney and urinary tract procedures w CC","12564 - 15064","323"
"NJ","674","Other kidney and urinary tract procedures w CC","13549 - 16749","410"
"OH","674","Other kidney and urinary tract procedures w CC","11448 - 13909","482"
"PR","674","Other kidney and urinary tract procedures w CC","765 - 7684","54"
"TN","674","Other kidney and urinary tract procedures w CC","11661 - 14026","246"
"WV","674","Other kidney and urinary tract procedures w CC","11684 - 13117","97"
"VI","674","Other kidney and urinary tract procedures w CC","18192 - 49140","11"
"CT","674","Other kidney and urinary tract procedures w CC","14233 - 20232","109"
"GA","674","Other kidney and urinary tract procedures w CC","12463 - 15001","303"
"ID","674","Other kidney and urinary tract procedures w CC","12553 - 13044","20"
"KY","674","Other kidney and urinary tract procedures w CC","12151 - 13811","160"
"ME","674","Other kidney and urinary tract procedures w CC","13221 - 14534","27"
"ND","674","Other kidney and urinary tract procedures w CC","10997 - 12819","24"
"NM","674","Other kidney and urinary tract procedures w CC","12864 - 15549","57"
"OK","674","Other kidney and urinary tract procedures w CC","11462 - 13516","159"
"RI","674","Other kidney and urinary tract procedures w CC","12542 - 19234","25"
"TX","674","Other kidney and urinary tract procedures w CC","12043 - 14071","840"
"WY","674","Other kidney and urinary tract procedures w CC","13141","*"
"VT","674","Other kidney and urinary tract procedures w CC","8346 - 15980","*"
"AK","674","Other kidney and urinary tract procedures w CC","15783 - 17278","14"
"AZ","674","Other kidney and urinary tract procedures w CC","11617 - 14104","199"
"IL","674","Other kidney and urinary tract procedures w CC","12451 - 17255","360"
"DC","674","Other kidney and urinary tract procedures w CC","17023 - 17190","42"
"LA","674","Other kidney and urinary tract procedures w CC","11666 - 13335","210"
"WI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","7475 - 9126","177"
"WA","675","Other kidney and urinary tract procedures w/o CC/MCC","8525 - 9241","81"
"UT","675","Other kidney and urinary tract procedures w/o CC/MCC","215 - 8135","16"
"SC","675","Other kidney and urinary tract procedures w/o CC/MCC","7265 - 8103","66"
"OR","675","Other kidney and urinary tract procedures w/o CC/MCC","778 - 8500","20"
"NV","675","Other kidney and urinary tract procedures w/o CC/MCC","1068 - 8533","25"
"NE","675","Other kidney and urinary tract procedures w/o CC/MCC","7425 - 9207","13"
"MS","675","Other kidney and urinary tract procedures w/o CC/MCC","6873 - 8027","56"
"MI","675","Other kidney and urinary tract procedures w/o CC/MCC","7774 - 9162","174"
"LA","675","Other kidney and urinary tract procedures w/o CC/MCC","7024 - 8228","80"
"DC","675","Other kidney and urinary tract procedures w/o CC/MCC","10323 - 13289","*"
"IL","675","Other kidney and urinary tract procedures w/o CC/MCC","7423 - 9477","156"
"AZ","675","Other kidney and urinary tract procedures w/o CC/MCC","1068 - 8418","140"
"AK","675","Other kidney and urinary tract procedures w/o CC/MCC","10478","*"
"VT","675","Other kidney and urinary tract procedures w/o CC/MCC","11228 - 11229","*"
"WY","675","Other kidney and urinary tract procedures w/o CC/MCC","7850 - 14623","*"
"TX","675","Other kidney and urinary tract procedures w/o CC/MCC","7229 - 8216","198"
"RI","675","Other kidney and urinary tract procedures w/o CC/MCC","2668 - 9107","14"
"MP","675","Other kidney and urinary tract procedures w/o CC/MCC","531","*"
"OK","675","Other kidney and urinary tract procedures w/o CC/MCC","6660 - 8162","59"
"NM","675","Other kidney and urinary tract procedures w/o CC/MCC","7329 - 10656","11"
"ND","675","Other kidney and urinary tract procedures w/o CC/MCC","6793 - 8066","26"
"PA","191","Chronic obstructive pulmonary disease w CC","1068 - 5970","8916"
"NY","191","Chronic obstructive pulmonary disease w CC","4550 - 7872","10148"
"NH","191","Chronic obstructive pulmonary disease w CC","5781 - 6150","642"
"MT","191","Chronic obstructive pulmonary disease w CC","5322 - 5959","300"
"MN","191","Chronic obstructive pulmonary disease w CC","5135 - 6255","1577"
"MA","191","Chronic obstructive pulmonary disease w CC","6001 - 7033","4366"
"IN","191","Chronic obstructive pulmonary disease w CC","5344 - 5788","4505"
"HI","191","Chronic obstructive pulmonary disease w CC","1068 - 8038","213"
"DE","191","Chronic obstructive pulmonary disease w CC","6165 - 6833","431"
"CA","191","Chronic obstructive pulmonary disease w CC","6015 - 8393","9935"
"AL","191","Chronic obstructive pulmonary disease w CC","5004 - 5535","4101"
"AK","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","64197 - 97752","22"
"AZ","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","42750 - 58292","334"
"DC","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","57559 - 63968","72"
"IL","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","45522 - 64303","679"
"LA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","39234 - 47175","283"
"MI","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","43821 - 57834","690"
"MS","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","44444 - 49778","110"
"NE","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","42386 - 52833","137"
"NV","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","30467 - 60154","99"
"OR","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","2930 - 59264","287"
"SC","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41786 - 56843","226"
"UT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","42553 - 62455","108"
"WA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","49488 - 60319","382"
"CT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","54606 - 70301","215"
"GA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","44203 - 57162","353"
"ID","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41863 - 53938","50"
"KY","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41958 - 51888","313"
"ME","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","47331 - 54028","88"
"ND","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","37233 - 43587","43"
"NM","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41181 - 51432","47"
"OK","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","40844 - 52937","195"
"RI","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","12502 - 70902","39"
"TX","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","43175 - 54287","1002"
"VT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","68378 - 68904","23"
"WY","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","48654 - 75738","*"
"AR","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41158 - 48603","179"
"CO","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","4643 - 51740","197"
"FL","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","37345 - 50935","1329"
"IA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","42591 - 57519","182"
"KS","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41167 - 51795","131"
"MD","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","35516 - 69094","314"
"MO","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","40319 - 54431","429"
"NC","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","46507 - 64478","449"
"NJ","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","50513 - 64895","457"
"OH","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","27836 - 55342","1012"
"PR","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","2847 - 27000","42"
"TN","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41502 - 58296","404"
"WV","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","39591 - 60300","70"
"AL","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41139 - 55417","247"
"CA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41512 - 77860","1334"
"DE","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","45400 - 56354","44"
"HI","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","52221 - 66176","43"
"IN","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41727 - 56489","343"
"MA","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","56618 - 71121","378"
"MN","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","44706 - 57796","304"
"MT","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","41757 - 47372","47"
"NH","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","47678 - 68584","75"
"NY","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","37649 - 79145","1277"
"WA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","32516 - 38606","579"
"UT","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","25872 - 33654","130"
"SC","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","27742 - 37967","209"
"OR","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","1097 - 33931","328"
"NV","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","30131 - 38103","89"
"NE","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","27682 - 31137","178"
"MS","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","28867 - 32156","141"
"MI","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","9280 - 36838","779"
"LA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","26146 - 32533","259"
"IL","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","29909 - 37668","727"
"DC","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","41807 - 46879","25"
"AZ","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","12641 - 34312","346"
"AK","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","42259 - 56148","29"
"WY","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","30214 - 36519","12"
"VT","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","44944 - 45289","29"
"TX","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","28989 - 34478","898"
"RI","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","8674 - 47044","79"
"OK","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","26846 - 33059","223"
"NM","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","28183 - 33055","60"
"ND","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","24233 - 28388","77"
"ME","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","31230 - 35511","104"
"KY","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","27540 - 32423","217"
"ID","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","30929 - 33815","90"
"GA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","28867 - 37395","437"
"CT","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","39401 - 48116","305"
"WV","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","7795 - 33929","87"
"TN","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","27223 - 34754","403"
"PR","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","1871 - 17747","54"
"OH","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","26218 - 36375","987"
"NJ","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","35313 - 42007","602"
"NC","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","29828 - 39557","539"
"MO","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","26501 - 35017","429"
"MD","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","30274 - 50121","211"
"KS","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","27385 - 34012","145"
"IA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","28147 - 31654","178"
"FL","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","26357 - 32899","1067"
"CO","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","3052 - 34008","201"
"AR","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","27098 - 31090","187"
"WI","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","24083 - 34613","534"
"VA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","29468 - 36619","431"
"SD","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","28114 - 33504","53"
"PA","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","6272 - 34168","1031"
"NY","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","9760 - 50134","1439"
"NH","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","31333 - 44965","131"
"PA","192","Chronic obstructive pulmonary disease w/o CC/MCC","1008 - 4426","8895"
"SD","192","Chronic obstructive pulmonary disease w/o CC/MCC","3894 - 4363","301"
"VA","192","Chronic obstructive pulmonary disease w/o CC/MCC","3884 - 4418","3493"
